demand,done,dropped,delay,delay_budget,service_time,avg_tx_power,avg_chan_gain,avg_signal,avg_interference,avg_sinr
1500000.0,1500000.0,0.0,0.03300000000000002,0.15,0.01900000000000001,4.0,1.6749127074588102e-13,3.952793989602792e-11,6.659258882014783e-15,189.09371545808608
1500000.0,1500000.0,0.0,0.03000000000000002,0.3,0.01800000000000001,6.0,2.0494869461358775e-13,7.255183789321006e-11,8.607381694486293e-15,349.1801760562202
1500000.0,1500000.0,0.0,0.03100000000000002,0.3,0.01900000000000001,6.0,1.9912674589403912e-13,7.049086804648984e-11,3.936893194499283e-14,295.070302097761
1500000.0,1500000.0,0.0,0.01800000000000001,0.3,0.015000000000000006,6.0,6.015182853688434e-13,2.1293747302057056e-10,1.311525108360401e-14,1005.2159582006375
1500000.0,1500000.0,0.0,0.025000000000000015,0.15,0.013000000000000005,2.8000000000000003,3.0088834474369966e-12,4.633680509052975e-10,0.0,2322.341515844868
1500000.0,1500000.0,0.0,0.02100000000000001,0.3,0.01800000000000001,5.6000000000000005,2.2330231426613059e-13,6.877711279396823e-11,0.0,344.7021089807976
1500000.0,1500000.0,0.0,0.05200000000000004,0.3,0.01900000000000001,1.3602342060029224,5.666991947893553e-13,4.1625555980406886e-11,1.0500070022590588e-13,115.04783512058965
1500000.0,1500000.0,0.0,0.08100000000000006,0.3,0.01900000000000001,3.2,2.416685049590018e-13,4.8720370599734774e-11,1.0162962350795828e-13,121.93718940755377
1500000.0,1500000.0,0.0,0.03000000000000002,0.3,0.01900000000000001,3.733333333333334,3.022483949714836e-13,6.206167043414463e-11,2.6306119823439003e-13,136.53285429363032
1500000.0,1500000.0,0.0,0.09000000000000007,0.3,0.023000000000000013,2.271812635197662,3.7421966178640683e-13,4.6327601644431536e-11,3.318110510415352e-13,62.061590665387826
1500000.0,1500000.0,0.0,0.02000000000000001,0.3,0.01900000000000001,5.6000000000000005,4.1346101733813146e-13,1.273459933401445e-10,2.9535396796415496e-13,257.32691160170197
1500000.0,1500000.0,0.0,0.025000000000000015,0.3,0.022000000000000013,5.6000000000000005,1.9958361463462634e-13,6.147175330746491e-11,5.199273133442721e-13,178.8436697599638
1500000.0,1500000.0,0.0,0.011000000000000003,0.15,0.010000000000000002,5.6000000000000005,4.225957809378595e-11,1.3015950052886075e-08,1.3043843507348476e-13,39446.49646331179
1500000.0,1500000.0,0.0,0.026000000000000016,0.3,0.023000000000000013,6.0,6.308309207857946e-14,2.2331414595817126e-11,1.1204031265297798e-13,82.31975523849957
1500000.0,1500000.0,0.0,0.015000000000000006,0.3,0.012000000000000004,6.4,1.0411046628737608e-11,4.197734000707004e-09,1.9759479334759045e-13,10570.414906516038
1500000.0,1500000.0,0.0,0.023000000000000013,0.3,0.011000000000000003,2.8000000000000003,9.21134758207921e-12,1.4185475276401985e-09,0.0,7109.579111467965
1500000.0,1500000.0,0.0,0.04500000000000003,0.15,0.013000000000000005,0.08606512382121352,8.895361592507913e-11,4.1341341432257675e-10,0.0,2071.9752546873724
1500000.0,1424914.8822608425,75085.11773915752,0.1500000000000001,0.15,0.022000000000000013,3.325573950471515,5.874922974436323e-14,1.0681843309225888e-11,0.0,53.536034981909026
1500000.0,1500000.0,0.0,0.014000000000000005,0.3,0.013000000000000005,5.2,3.518416482915927e-12,9.330840512693038e-10,9.845025136689269e-14,3131.4016539213276
1500000.0,1500000.0,0.0,0.024000000000000014,0.3,0.02000000000000001,2.3833379398111507,3.432734892947929e-13,4.0906836538381837e-11,3.314757631241861e-14,179.80785282880134
1500000.0,1500000.0,0.0,0.1310000000000001,0.3,0.02100000000000001,2.708331030094425,4.2027536472526246e-13,5.745859854762685e-11,3.632556697741781e-13,120.20182640594798
1500000.0,1500000.0,0.0,0.024000000000000014,0.3,0.013000000000000005,2.8000000000000003,2.552834825757098e-12,3.9313656316659315e-10,6.758048263571482e-15,1845.344851480628
1500000.0,1500000.0,0.0,0.036000000000000025,0.3,0.015000000000000006,6.0,1.5833511338344347e-12,5.605063013773898e-10,1.599538892637547e-13,1576.3432078631486
1500000.0,1500000.0,0.0,0.016000000000000007,0.15,0.014000000000000005,2.8000000000000003,1.767420962041866e-12,2.721828281544474e-10,0.0,1364.145586835745
1500000.0,1500000.0,0.0,0.01900000000000001,0.15,0.016000000000000007,6.0,3.8101855462464624e-13,1.3488056833712477e-10,0.0,676.0041891495771
1500000.0,1500000.0,0.0,0.1300000000000001,0.15,0.01800000000000001,2.6911400188464825,8.884378555415075e-13,1.3867281870374224e-10,2.0731271622680328e-13,225.79572252843442
1500000.0,1500000.0,0.0,0.02900000000000002,0.15,0.024000000000000014,5.466666666666668,5.512343887224703e-14,1.619159144474136e-11,5.582951709798114e-15,78.95362253688013
1500000.0,1500000.0,0.0,0.1410000000000001,0.3,0.02100000000000001,3.1544299905767588,1.1667482434839318e-12,2.16964932470963e-10,9.459259918420701e-14,669.0908377711778
1500000.0,1500000.0,0.0,0.028000000000000018,0.15,0.016000000000000007,5.0,6.171354811686328e-13,1.514450470787825e-10,0.0,759.0232419196691
1500000.0,1500000.0,0.0,0.03100000000000002,0.15,0.01800000000000001,6.0,2.1497430128890007e-13,7.610090265627063e-11,0.0,381.4080087883455
1500000.0,1500000.0,0.0,0.028000000000000018,0.3,0.016000000000000007,3.1444594345626684,5.861626796150176e-13,1.1552669600562526e-10,0.0,579.0050518115809
1500000.0,1500000.0,0.0,0.03000000000000002,0.3,0.01800000000000001,5.800000000000001,2.622144986934551e-13,8.679299906753365e-11,2.2331508677522006e-14,391.2101466430812
