id,sleep_switches,steps,time,sleep_time,energy_consumption,ant_switches,num_requests,disconnects,cell_traffic,cell_dropped_traffic,avg_pc,avg_tx_power,avg_num_ants,avg_sum_rate,avg_req_sum_rate,avg_serving_ues,avg_queued_ues,avg_covered_ues,avg_sleep_ratios,num_rejects,avg_reject_rate,avg_cell_drop_ratio,avg_cell_data_rate,avg_sleep_switch_fps,avg_ant_switch_fps
0,[2877. 3272. 1217.  486.],10081.0,201.60000000059856,[29.245 44.477 52.253 75.625],11274.475459918016,9576.0,4651.0,1778.0,9861000000.0,86892596.68083033,55.919429917257425,0.8004364646364426,43.039381013788315,13.069126478329109,0.8289988846289907,0.18748140065469696,0.2804285289157822,1.8686638230334291,[0.145 0.221 0.259 0.375],0.0,0.0,0.008811742894313997,48913690.47604525,[14.271 16.23   6.037  2.411],47.49999999985897
1,[1930. 2220. 1232.  682.],10081.0,201.60000000059856,[21.702 18.873 62.399 98.626],10624.14482370033,11620.0,3726.0,1260.0,4180500000.0,35088066.94074081,52.693903500149496,0.34810038686638045,26.158912806269218,8.437113864913126,0.594256981466665,0.1330225176073802,0.2898521972026585,0.8033925205832755,[0.108 0.094 0.31  0.489],0.0,0.0,0.008393270408023156,20736607.142795574,[ 9.573 11.012  6.111  3.383],57.63888888871776
2,[1620. 1958. 1166.  743.],10081.0,201.60000000059856,[ 18.261  17.379  60.076 105.884],10299.33988169574,11464.0,3255.0,983.0,3960000000.0,36177483.415380076,51.08292769415539,0.2840987997222481,26.077571669477233,6.866630889971296,0.5253158917428408,0.1045531197301855,0.2591012796349568,0.7574645372482889,[0.091 0.086 0.298 0.525],0.0,0.0,0.009135728135196988,19642857.142798822,[8.036 9.712 5.784 3.686],56.86507936491053
3,[2084. 2368. 1321.  618.],10081.0,201.60000000059856,[23.145 22.572 67.844 88.039],10959.702711966991,11072.0,3447.0,1416.0,3973500000.0,32768185.07807547,54.35821204229079,0.3522666402142621,25.074496577720463,9.072845512676004,0.6130264709642071,0.14651324273385577,0.25463743676222594,0.7641107033032437,[0.115 0.112 0.337 0.437],0.0,0.0,0.00824668052801698,19709821.42851291,[10.337 11.746  6.553  3.065],54.92063492047186
4,[1944. 2183. 1292.  656.],10081.0,201.60000000059856,[22.231 21.062 65.924 92.383],10947.263409558647,11168.0,3424.0,1289.0,4008000000.0,33427671.146057572,54.29651527407064,0.35238567602420123,26.109314552127763,8.470854893447942,0.5615314877536197,0.13609760936415038,0.2739807558773931,0.7674833845848626,[0.11  0.104 0.327 0.458],0.0,0.0,0.008340237311890613,19880952.380893353,[ 9.643 10.828  6.409  3.254],55.39682539666092
5,[1646. 1931. 1199.  667.],10081.0,201.60000000059856,[18.183 18.325 68.78  96.312],10660.149002509896,10200.0,2461.0,965.0,3360000000.0,29092640.678760577,52.87247794122497,0.26287074694970597,23.06794960817379,6.473356279431292,0.429501962294944,0.10286677908937605,0.19432595972621763,0.6469596270211289,[0.09  0.091 0.341 0.478],0.0,0.0,0.008658524011535886,16666666.666617183,[8.165 9.578 5.947 3.309],50.59523809508788
6,[2063. 2292. 1295.  628.],10081.0,201.60000000059856,[23.342 19.899 67.205 91.154],10825.250826342093,10536.0,3773.0,1474.0,4059000000.0,21158537.79351535,53.69135416298859,0.3602817180835213,24.52217041960123,9.22821116961966,0.7120234748227716,0.15256422973911318,0.27814700922527524,0.7815692887610356,[0.116 0.099 0.333 0.452],0.0,0.0,0.005212746438412257,20133928.571368795,[10.233 11.369  6.424  3.115],52.2619047617496
