bs,M,m,K,R,S,Pnl,Pld,P
0,64,64,0,0.0,0,89.24637968657012,0.0,89.24637968657012
1,64,64,0,0.0,0,89.24637968657012,0.0,89.24637968657012
2,64,64,0,0.0,0,89.24637968657012,0.0,89.24637968657012
3,64,64,0,0.0,0,89.24637968657012,0.0,89.24637968657012
4,64,64,0,0.0,0,89.24637968657012,0.0,89.24637968657012
5,64,64,0,0.0,0,89.24637968657012,0.0,89.24637968657012
6,64,64,0,0.0,0,89.24637968657012,0.0,89.24637968657012
0,64,60,0,0.0,2,44.62318984328506,0.0,44.62318984328506
1,64,60,0,0.0,2,44.62318984328506,0.0,44.62318984328506
2,64,60,0,0.0,2,44.62318984328506,0.0,44.62318984328506
3,64,60,0,0.0,2,44.62318984328506,0.0,44.62318984328506
4,64,60,0,0.0,2,44.62318984328506,0.0,44.62318984328506
5,64,60,0,0.0,2,44.62318984328506,0.0,44.62318984328506
6,64,60,0,0.0,2,44.62318984328506,0.0,44.62318984328506
1,64,60,1,0.09857153167069832,0,89.24637968657012,24.13775659354872,113.38413628011884
6,64,60,1,0.07445175909089208,0,89.24637968657012,24.11363682096891,113.36001650753903
0,64,64,0,0.0,2,44.62318984328506,0.0,44.62318984328506
1,64,60,0,0.0,1,61.58000198373338,0.0,61.58000198373338
2,64,64,0,0.0,2,44.62318984328506,0.0,44.62318984328506
6,64,60,0,0.0,1,61.58000198373338,0.0,61.58000198373338
1,64,60,1,0.09857153167069832,0,89.24637968657012,24.13775659354872,113.38413628011884
6,64,60,1,0.07445175909089208,0,89.24637968657012,24.11363682096891,113.36001650753903
1,64,60,0,0.0,1,61.58000198373338,0.0,61.58000198373338
0,64,60,0,0.0,3,25.881450109105334,0.0,25.881450109105334
1,64,56,0,0.0,3,25.881450109105334,0.0,25.881450109105334
2,64,60,0,0.0,3,25.881450109105334,0.0,25.881450109105334
3,64,56,0,0.0,2,44.62318984328506,0.0,44.62318984328506
6,64,60,0,0.0,1,61.58000198373338,0.0,61.58000198373338
6,64,60,1,0.08673508547259765,0,89.24637968657012,24.125920147350616,113.37229983392074
6,64,60,0,0.0,1,61.58000198373338,0.0,61.58000198373338
5,64,60,1,0.1847592259755055,0,89.24637968657012,24.223944287853524,113.47032397442365
5,64,60,0,0.0,0,89.24637968657012,0.0,89.24637968657012
0,64,60,1,0.11266406274150026,0,89.24637968657012,24.15184912461952,113.39822881118964
6,64,60,1,0.07480673444924991,0,89.24637968657012,24.11399179632727,113.36037148289739
0,64,60,0,0.0,1,61.58000198373338,0.0,61.58000198373338
0,64,56,0,0.0,2,44.62318984328506,0.0,44.62318984328506
1,64,60,0,0.0,3,25.881450109105334,0.0,25.881450109105334
2,64,56,0,0.0,2,44.62318984328506,0.0,44.62318984328506
3,64,52,0,0.0,2,44.62318984328506,0.0,44.62318984328506
4,64,56,0,0.0,2,44.62318984328506,0.0,44.62318984328506
5,64,56,0,0.0,2,44.62318984328506,0.0,44.62318984328506
6,64,60,0,0.0,1,61.58000198373338,0.0,61.58000198373338
6,64,60,1,0.07890424555013803,0,89.24637968657012,24.118089307428157,113.36446899399829
6,64,60,0,0.0,1,61.58000198373338,0.0,61.58000198373338
6,64,60,1,0.11735088425739053,0,89.24637968657012,24.15653594613541,113.40291563270553
6,64,60,2,0.2318326729238641,0,89.24637968657012,24.786652474385214,114.03303216095534
0,64,60,0,0.0,2,44.62318984328506,0.0,44.62318984328506
1,64,64,0,0.0,3,25.881450109105334,0.0,25.881450109105334
2,64,60,0,0.0,2,44.62318984328506,0.0,44.62318984328506
3,64,56,0,0.0,2,44.62318984328506,0.0,44.62318984328506
4,64,60,0,0.0,2,44.62318984328506,0.0,44.62318984328506
6,64,60,0,0.0,1,61.58000198373338,0.0,61.58000198373338
6,64,60,2,0.23183645190908544,0,89.24637968657012,24.786656253370435,114.03303593994056
6,64,60,0,0.0,1,61.58000198373338,0.0,61.58000198373338
3,64,56,1,0.08276461024007188,0,89.24637968657012,22.519337338131777,111.7657170247019
3,64,56,0,0.0,1,61.58000198373338,0.0,61.58000198373338
5,64,52,0,0.0,2,44.62318984328506,0.0,44.62318984328506
6,64,56,0,0.0,2,44.62318984328506,0.0,44.62318984328506
3,64,56,1,0.09395662947795012,0,89.24637968657012,22.530529357369655,111.77690904393978
3,64,56,0,0.0,1,61.58000198373338,0.0,61.58000198373338
3,64,56,1,0.080816685574172,0,89.24637968657012,22.517389413465878,111.763769100036
3,64,56,0,0.0,1,61.58000198373338,0.0,61.58000198373338
4,64,64,0,0.0,3,25.881450109105334,0.0,25.881450109105334
5,64,48,0,0.0,2,44.62318984328506,0.0,44.62318984328506
6,64,52,0,0.0,2,44.62318984328506,0.0,44.62318984328506
3,64,56,1,0.080816685574172,0,89.24637968657012,22.517389413465878,111.763769100036
3,64,56,0,0.0,0,89.24637968657012,0.0,89.24637968657012
6,64,52,1,0.09805789544098112,0,89.24637968657012,20.932018289346374,110.1783979759165
3,64,56,1,0.11048101005764964,0,89.24637968657012,22.547053737949355,111.79343342451948
3,64,56,0,0.0,1,61.58000198373338,0.0,61.58000198373338
5,64,52,0,0.0,2,44.62318984328506,0.0,44.62318984328506
6,64,48,0,0.0,1,61.58000198373338,0.0,61.58000198373338
3,64,56,1,0.11099736569203689,0,89.24637968657012,22.54757009358374,111.79394978015387
6,64,48,1,0.09451801143000729,0,89.24637968657012,19.32586607134909,108.5722457579192
6,64,48,0,0.0,1,61.58000198373338,0.0,61.58000198373338
3,64,56,0,0.0,1,61.58000198373338,0.0,61.58000198373338
5,64,52,1,0.12463475010644594,0,89.24637968657012,20.958595144011838,110.20497483058196
0,64,64,0,0.0,2,44.62318984328506,0.0,44.62318984328506
2,64,56,0,0.0,3,25.881450109105334,0.0,25.881450109105334
3,64,52,0,0.0,2,44.62318984328506,0.0,44.62318984328506
5,64,52,0,0.0,1,61.58000198373338,0.0,61.58000198373338
6,64,52,0,0.0,2,44.62318984328506,0.0,44.62318984328506
5,64,52,1,0.11986865772228543,0,89.24637968657012,20.95382905162768,110.2002087381978
5,64,52,0,0.0,1,61.58000198373338,0.0,61.58000198373338
3,64,52,1,0.1266823740982382,0,89.24637968657012,20.96064276800363,110.20702245457375
3,64,52,0,0.0,1,61.58000198373338,0.0,61.58000198373338
5,64,48,0,0.0,2,44.62318984328506,0.0,44.62318984328506
6,64,56,0,0.0,2,44.62318984328506,0.0,44.62318984328506
3,64,52,1,0.13784422374066121,0,89.24637968657012,20.971804617646054,110.21818430421618
3,64,52,0,0.0,1,61.58000198373338,0.0,61.58000198373338
6,64,56,1,0.11517139891645965,0,89.24637968657012,22.551744126808163,111.79812381337828
6,64,56,0,0.0,1,61.58000198373338,0.0,61.58000198373338
5,64,44,0,0.0,2,44.62318984328506,0.0,44.62318984328506
6,64,52,0,0.0,2,44.62318984328506,0.0,44.62318984328506
5,64,40,0,0.0,2,44.62318984328506,0.0,44.62318984328506
5,64,36,0,0.0,1,61.58000198373338,0.0,61.58000198373338
5,64,32,0,0.0,2,44.62318984328506,0.0,44.62318984328506
2,64,56,1,0.0919056110413608,0,89.24637968657012,22.528478338933066,111.77485802550319
2,64,56,0,0.0,1,61.58000198373338,0.0,61.58000198373338
2,64,56,1,0.0919056110413608,0,89.24637968657012,22.528478338933066,111.77485802550319
2,64,56,0,0.0,1,61.58000198373338,0.0,61.58000198373338
6,64,52,1,0.09718735565351747,0,89.24637968657012,20.93114774955891,110.17752743612903
4,64,64,1,0.08712007745821512,0,89.24637968657012,25.728917473322547,114.97529715989268
6,64,52,0,0.0,0,89.24637968657012,0.0,89.24637968657012
1,64,60,0,0.0,2,44.62318984328506,0.0,44.62318984328506
2,64,52,0,0.0,2,44.62318984328506,0.0,44.62318984328506
3,64,48,0,0.0,2,44.62318984328506,0.0,44.62318984328506
4,64,64,0,0.0,1,61.58000198373338,0.0,61.58000198373338
5,64,28,0,0.0,2,44.62318984328506,0.0,44.62318984328506
6,64,48,0,0.0,2,44.62318984328506,0.0,44.62318984328506
4,64,64,1,0.08766586069041671,0,89.24637968657012,25.729463256554748,114.97584294312487
4,64,64,0,0.0,1,61.58000198373338,0.0,61.58000198373338
5,64,28,1,0.09645458394560769,0,89.24637968657012,11.314740973933127,100.56112066050325
1,64,56,0,0.0,2,44.62318984328506,0.0,44.62318984328506
2,64,48,0,0.0,2,44.62318984328506,0.0,44.62318984328506
3,64,44,0,0.0,2,44.62318984328506,0.0,44.62318984328506
5,64,28,0,0.0,1,61.58000198373338,0.0,61.58000198373338
6,64,52,0,0.0,2,44.62318984328506,0.0,44.62318984328506
5,64,28,1,0.09645458394560769,0,89.24637968657012,11.314740973933127,100.56112066050325
5,64,28,0,0.0,1,61.58000198373338,0.0,61.58000198373338
4,64,64,1,0.06711386315435511,0,89.24637968657012,25.708911259018684,114.95529094558881
1,64,52,0,0.0,2,44.62318984328506,0.0,44.62318984328506
2,64,44,0,0.0,2,44.62318984328506,0.0,44.62318984328506
3,64,40,0,0.0,2,44.62318984328506,0.0,44.62318984328506
4,64,64,0,0.0,1,61.58000198373338,0.0,61.58000198373338
5,64,24,0,0.0,2,44.62318984328506,0.0,44.62318984328506
6,64,48,0,0.0,2,44.62318984328506,0.0,44.62318984328506
4,64,64,1,0.06711386315435511,0,89.24637968657012,25.708911259018684,114.95529094558881
