time,pc,actual_rate,required_rate,arrival_rate,idle_ues,queued_ues,active_ues,interference,sum_tx_power,avg_antennas,sm0_cnt,sm1_cnt,sm2_cnt,sm3_cnt,reward,pc_kw,qos_reward,drop_ratio
"Mon, 00:00",0.0,0.0,0.0,0.0,0,0,0,0.0,44.8,64.0,7,0,0,0,0.0,0.0,0.0,0.0
"Mon, 00:01",312.36232890299476,0.0,0.0,0.0,0,0,0,0.0,0.0,60.0,0,0,7,0,-0.3123623352050781,0.3123623352050781,0.0,0.0
"Mon, 00:02",312.36232890299476,0.0,0.0,0.0,0,0,0,0.0,0.0,60.0,0,0,7,0,-0.3123623352050781,0.3123623352050781,0.0,0.0
"Mon, 00:03",312.36232890299476,0.0,5.2631578947368425,0.0,1,0,0,0.0,0.0,60.0,0,0,7,0,-0.3123623352050781,0.3123623352050781,0.0,0.0
"Mon, 00:04",312.36232890299476,0.0,10.693934405470433,0.0,2,0,0,0.0,0.0,60.0,0,7,0,0,-0.3123623352050781,0.3123623352050781,0.0,0.0
"Mon, 00:05",435.20602807707337,69.35438548510761,0.6556355243991203,0.0,0,0,1,0.0,6.0,60.0,1,6,0,0,-0.4186727073420899,0.4352060241699219,0.016533316827832007,0.0
"Mon, 00:06",337.0857201248544,0.0,5.016722408026756,0.0,0,1,0,0.0,0.0,56.57142857142857,0,1,6,0,-0.31888574214846044,0.3370857238769531,0.0181999817284927,0.0
"Mon, 00:07",355.2078307314072,71.81661121381164,7.974685792608407,0.0,1,0,1,0.0,6.0,56.57142857142857,1,0,6,0,-0.35520782470703127,0.35520782470703127,0.0,0.0
"Mon, 00:08",377.11729055261986,178.67145272392077,25.19691974124926,0.0,1,0,4,0.0,6.0,56.57142857142857,1,1,5,0,-0.359583963284506,0.3771172790527344,0.017533315768228423,0.0
"Mon, 00:09",456.9191670134406,58.428835480766054,14.185822385945707,0.0,0,0,3,7.543907549993768e-12,23.6,59.42857142857143,4,3,0,0,-0.43881916796170056,0.4569191589355469,0.018099990973846368,0.0
"Mon, 00:10",372.98557703749583,117.544930842873,9.803752622082667,0.0,0,0,3,1.1975599190356222e-13,11.200000000000001,55.42857142857143,2,0,5,0,-0.3729855651855469,0.3729855651855469,0.0,0.0
"Mon, 00:11",411.8168690364318,38.43663261873447,1.7045079981290088,0.0,0,0,1,0.0,5.6000000000000005,53.714285714285715,1,1,5,0,-0.3988168703944594,0.4118168640136719,0.01299999361921248,0.0
"Mon, 00:12",341.834444243426,36.43940821213905,0.32486239274557555,0.0,0,0,1,0.0,5.2,49.714285714285715,1,0,6,0,-0.34183444213867187,0.34183444213867187,0.0,0.0
"Mon, 00:13",340.1572796717105,67.31999626176258,3.9437288769192764,14.999999999999993,0,0,1,0.0,4.800000000000001,45.714285714285715,1,0,6,0,-0.3268906343327467,0.34015728759765623,0.013266653264909542,0.0
"Mon, 00:14",371.5876822265585,0.0,5.208333333333334,29.999999999999986,1,0,0,0.0,4.800000000000001,42.285714285714285,1,0,6,0,-0.35325436205160526,0.3715876770019531,0.018333314950347845,0.0
"Mon, 00:15",312.36232890299476,0.0,10.84177017012838,44.99999999999998,2,0,0,0.0,0.0,38.285714285714285,0,0,7,0,-0.3123623352050781,0.3123623352050781,0.0,0.0
"Mon, 00:16",312.36232890299476,0.0,11.687484841135099,44.99999999999998,2,0,0,0.0,0.0,37.142857142857146,0,0,7,0,-0.3123623352050781,0.3123623352050781,0.0,0.0
"Mon, 00:17",342.11881529445446,156.89089209065992,6.030423976620032,44.99999999999998,0,0,2,0.0,3.6,36.0,1,0,6,0,-0.34211880493164065,0.34211880493164065,0.0,0.0
"Mon, 00:18",356.88432996923376,76.74311431318023,9.159957628392105,44.99999999999998,0,0,1,0.0,3.6,34.285714285714285,1,0,6,0,-0.34185101259402495,0.35688433837890626,0.015033325784881297,0.0
"Mon, 00:19",367.269109731042,0.0,21.592792046396024,44.99999999999998,2,0,0,0.0,3.6,32.57142857142857,1,1,5,0,-0.3503357876595203,0.3672691040039063,0.01693331634438599,0.0
"Mon, 00:20",420.995671292633,182.93516219888795,16.83325294310375,44.99999999999998,0,0,3,5.810542168926048e-14,8.0,32.0,2,1,4,0,-0.42099566650390624,0.42099566650390624,0.0,0.0
