time,pc,actual_rate,required_rate,arrival_rate,idle_ues,queued_ues,active_ues,interference,sum_tx_power,avg_antennas,sm0_cnt,sm1_cnt,sm2_cnt,sm3_cnt,reward,pc_kw,qos_reward,drop_ratio
"Mon, 00:00",0.0,0.0,0.0,0.0,0,0,0,0.0,44.8,64.0,7,0,0,0,0.0,0.0,0.0,0.0
"Mon, 00:01",312.36232890299476,0.0,0.0,0.0,0,0,0,0.0,0.0,60.0,0,0,7,0,-0.3123623352050781,0.3123623352050781,0.0,0.0
"Mon, 00:02",312.36232890299476,0.0,0.0,0.0,0,0,0,0.0,0.0,60.0,0,0,7,0,-0.3123623352050781,0.3123623352050781,0.0,0.0
"Mon, 00:03",312.36232890299476,0.0,0.0,0.0,0,0,0,0.0,0.0,60.0,0,0,7,0,-0.3123623352050781,0.3123623352050781,0.0,0.0
"Mon, 00:04",312.36232890299476,0.0,0.0,0.0,0,0,0,0.0,0.0,60.0,0,0,7,0,-0.3123623352050781,0.3123623352050781,0.0,0.0
"Mon, 00:05",346.74701906494425,107.00541873608842,3.3072754818393553,0.0,0,0,1,0.0,6.0,60.0,1,0,6,0,-0.34674700927734375,0.34674700927734375,0.0,0.0
"Mon, 00:06",314.8710801133483,155.41404483373768,18.090671265236864,0.0,0,1,1,0.0,5.6000000000000005,58.857142857142854,1,1,3,2,-0.2984711102930346,0.31487109375,0.0163999834569654,0.0
"Mon, 00:07",367.58523213046357,0.0,5.338078291814948,0.0,0,1,0,0.0,0.0,58.857142857142854,0,5,0,2,-0.3505852442149081,0.3675852355957031,0.01699999138079502,0.0
"Mon, 00:08",325.74928585598065,0.0,5.747126436781611,0.0,0,1,0,0.0,0.0,58.857142857142854,0,3,2,2,-0.32574929809570313,0.32574929809570313,0.0,0.0
"Mon, 00:09",325.74928585598065,0.0,6.224066390041496,0.0,0,1,0,0.0,0.0,58.857142857142854,0,3,2,2,-0.32574929809570313,0.32574929809570313,0.0,0.0
"Mon, 00:10",325.74928585598065,0.0,6.787330316742084,0.0,0,1,0,0.0,0.0,58.857142857142854,0,3,2,2,-0.32574929809570313,0.32574929809570313,0.0,0.0
"Mon, 00:11",325.74928585598065,0.0,7.462686567164183,0.0,0,1,0,0.0,0.0,58.857142857142854,0,7,0,0,-0.32574929809570313,0.32574929809570313,0.0,0.0
"Mon, 00:12",405.929633295079,82.54795900233778,0.07810352462938994,0.0,0,0,1,0.0,6.4,58.857142857142854,1,6,0,0,-0.40592962646484376,0.40592962646484376,0.0,0.0
"Mon, 00:13",286.07363207444405,72.11896586681446,4.472624050172673,14.999999999999993,0,0,1,0.0,6.0,58.857142857142854,1,1,1,4,-0.2742069841080565,0.2860736389160156,0.011866654807959147,0.0
"Mon, 00:14",336.6506475388761,0.0,0.0,14.999999999999993,0,0,0,0.0,6.0,58.857142857142854,1,2,0,4,-0.3188506525536863,0.336650634765625,0.01779998221193872,0.0
"Mon, 00:15",323.7632190264125,145.24430701458846,7.817052973965329,44.99999999999998,0,1,1,0.0,6.0,58.857142857142854,1,0,2,4,-0.32376321411132813,0.32376321411132813,0.0,0.0
"Mon, 00:16",329.67488265835345,0.0,0.0,44.99999999999998,0,0,0,0.0,0.0,58.857142857142854,0,3,0,4,-0.31110823883106775,0.3296748962402344,0.01856665740916664,0.0
"Mon, 00:17",290.0507339813526,0.0,0.0,44.99999999999998,0,0,0,0.0,0.0,58.857142857142854,0,0,3,4,-0.29005072021484374,0.29005072021484374,0.0,0.0
"Mon, 00:18",290.0507339813526,0.0,0.0,44.99999999999998,0,0,0,0.0,0.0,58.857142857142854,0,0,4,3,-0.29005072021484374,0.29005072021484374,0.0,0.0
"Mon, 00:19",305.59074082232974,94.4600385419214,3.286055523762224,44.99999999999998,0,0,1,0.0,6.0,58.857142857142854,1,0,5,1,-0.3055907287597656,0.3055907287597656,0.0,0.0
"Mon, 00:20",315.950745382981,0.0,10.544848035581913,44.99999999999998,0,2,0,0.0,6.0,58.857142857142854,1,3,0,3,-0.2978174294368354,0.31595074462890627,0.01813331519207086,0.0
"Mon, 00:21",320.6738127148458,90.39602778095399,17.44943360744482,44.99999999999998,0,2,1,0.0,6.0,58.857142857142854,1,4,0,2,-0.3206737976074219,0.3206737976074219,0.0,0.0
