time,pc,actual_rate,required_rate,arrival_rate,idle_ues,queued_ues,active_ues,interference,sum_tx_power,avg_antennas,sm0_cnt,sm1_cnt,sm2_cnt,sm3_cnt,reward,pc_kw,qos_reward,drop_ratio
"Mon, 00:00",0.0,0.0,0.0,0.0,0,0,0,0.0,44.8,64.0,7,0,0,0,0.0,0.0,0.0,0.0
"Mon, 00:01",336.4267872366752,93.22033392322221,2.994550044301923,0.0,0,0,1,0.0,6.0,60.0,1,0,6,0,-0.3364267883300781,0.3364267883300781,0.0,0.0
"Mon, 00:02",421.4232356563865,92.67199036552194,12.39225650172397,0.0,0,1,1,0.0,6.0,60.57142857142857,1,4,2,0,-0.40278992431209387,0.42142324829101563,0.018633323978921736,0.0
"Mon, 00:03",441.25996235206003,271.4296409816012,17.53206181831885,0.0,0,1,3,1.4576867264641714e-13,12.4,60.57142857142857,2,4,1,0,-0.42319330007481976,0.44125994873046875,0.018066648655649015,0.0
"Mon, 00:04",510.5070658354658,0.0,0.0,0.0,0,0,0,0.0,6.4,63.42857142857143,1,4,0,2,-0.4932237511570178,0.5105070800781251,0.017283328921107316,0.0
"Mon, 00:05",381.0820412616544,0.0,0.0,0.0,0,0,0,0.0,0.0,62.285714285714285,0,0,5,2,-0.38108203125,0.38108203125,0.0,0.0
"Mon, 00:06",381.0820412616544,0.0,0.0,0.0,0,0,0,0.0,0.0,60.0,0,0,5,2,-0.38108203125,0.38108203125,0.0,0.0
"Mon, 00:07",381.0820412616544,0.0,0.0,0.0,0,0,0,0.0,0.0,57.714285714285715,0,0,5,2,-0.38108203125,0.38108203125,0.0,0.0
"Mon, 00:08",403.4526962440489,61.61918935123631,8.87824461329242,0.0,0,1,1,0.0,4.800000000000001,55.42857142857143,1,0,4,2,-0.40345269775390624,0.40345269775390624,0.0,0.0
"Mon, 00:09",453.8207060250077,297.006475479067,17.75743159220952,0.0,0,1,4,1.0426660519216739e-13,11.200000000000001,54.857142857142854,2,0,5,0,-0.45382070922851564,0.45382070922851564,0.0,0.0
"Mon, 00:10",538.6683780444271,138.8647498188703,9.932178286201323,0.0,0,0,2,4.3175510437569595e-13,22.0,56.57142857142857,4,3,0,0,-0.5217083992903414,0.5386683959960937,0.016959996705752278,0.0
"Mon, 00:11",362.81760046221063,219.42304885303244,4.735976365490993,0.0,0,0,2,3.874019954842482e-14,16.0,53.714285714285715,3,0,2,2,-0.34541761374016217,0.3628175964355469,0.017399982695384737,0.0
"Mon, 00:12",423.48964217667384,94.610930767029,3.4811706649656093,29.999999999999986,0,0,1,2.9312967622543667e-13,10.0,53.714285714285715,2,3,0,2,-0.40655632690775584,0.4234896545410156,0.016933327633259786,0.0
"Mon, 00:13",240.37353410408522,0.0,21.286231884057976,59.99999999999997,0,2,0,0.0,0.0,56.0,0,1,0,6,-0.2215068873929873,0.24037353515625,0.018866647763262707,0.0
"Mon, 00:14",216.8687026383649,0.0,29.928092525242736,74.99999999999997,0,3,0,0.0,0.0,56.0,0,1,0,6,-0.2168686981201172,0.2168686981201172,0.0,0.0
"Mon, 00:15",216.8687026383649,0.0,61.87045379889491,119.99999999999994,0,6,0,0.0,0.0,56.0,0,1,0,6,-0.2168686981201172,0.2168686981201172,0.0,0.0
"Mon, 00:16",216.8687026383649,0.0,100.53510290857967,164.99999999999991,0,9,0,0.0,0.0,56.0,0,1,0,6,-0.2168686981201172,0.2168686981201172,0.0,0.0
"Mon, 00:17",233.3140680619157,89.0325902459545,125.77139617698664,164.99999999999991,0,9,1,0.0,4.800000000000001,56.0,1,1,0,5,-0.23331407165527343,0.23331407165527343,0.0,0.0
"Mon, 00:18",337.23906542884725,77.23741804570868,171.0712467216358,164.99999999999991,0,9,1,0.0,6.4,58.285714285714285,1,6,0,0,-0.32032796916805245,0.33723907470703124,0.016911105538978767,0.0
"Mon, 00:19",584.0835090077246,300.00486179384785,75.24655218376792,164.99999999999991,0,0,6,4.396442826601542e-13,18.8,59.42857142857143,3,4,0,0,-0.5707368320693954,0.58408349609375,0.013346664024354634,0.0
"Mon, 00:20",492.7227238032619,114.67213215389552,3.890004943863997,164.99999999999991,0,0,2,3.728115264300537e-13,12.8,60.57142857142857,2,2,3,0,-0.48438938522112507,0.49272271728515626,0.00833333206403122,0.0
"Mon, 00:21",354.7693637080294,134.0848663995765,8.584452432573213,164.99999999999991,0,0,2,4.2636013002456483e-13,16.4,56.57142857142857,3,0,3,1,-0.3444360502172853,0.3547693786621094,0.01033332844482412,0.0
"Mon, 00:22",352.98577847483784,79.58947918488485,20.635447391955267,164.99999999999991,0,1,1,6.164953525095956e-14,24.799999999999997,59.42857142857143,4,1,1,1,-0.33501912112326915,0.3529857788085938,0.017966657685324645,0.0
"Mon, 00:23",473.1456458061697,121.50305676287094,5.855253467019815,164.99999999999991,0,0,2,9.778512688454003e-13,11.200000000000001,61.142857142857146,2,4,0,1,-0.4571456764599792,0.47314566040039063,0.015999983940411418,0.0
"Mon, 00:24",329.90011160997767,76.89980808134366,0.9586271507059281,164.99999999999991,0,0,1,0.0,5.2,61.142857142857146,1,1,0,5,-0.31416679847009576,0.32990011596679686,0.01573331749670112,0.0
"Mon, 00:25",226.26316357678246,0.0,0.0,164.99999999999991,0,0,0,0.0,0.0,57.142857142857146,0,1,0,6,-0.20892985247402096,0.22626316833496093,0.01733331586093997,0.0
"Mon, 00:26",216.8687026383649,0.0,10.296714941716708,164.99999999999991,0,2,0,0.0,0.0,57.142857142857146,0,0,1,6,-0.2168686981201172,0.2168686981201172,0.0,0.0
"Mon, 00:27",216.8687026383649,0.0,21.26014244438104,164.99999999999991,0,3,0,0.0,0.0,57.142857142857146,0,1,0,6,-0.2168686981201172,0.2168686981201172,0.0,0.0
