time,pc,actual_rate,required_rate,arrival_rate,idle_ues,queued_ues,active_ues,interference,sum_tx_power,avg_antennas,sm0_cnt,sm1_cnt,sm2_cnt,sm3_cnt,reward,pc_kw,qos_reward,drop_ratio
"Mon, 00:00",0.0,0.0,0.0,0.0,0,0,0,0.0,44.8,64.0,7,0,0,0,0.0,0.0,0.0,0.0
"Mon, 00:01",339.87619893589846,122.30017709576384,14.589802290778982,0.0,0,1,1,0.0,6.0,60.0,1,0,6,0,-0.3398761901855469,0.3398761901855469,0.0,0.0
"Mon, 00:02",395.51354875343657,82.03799361466821,9.0879184542222,0.0,0,0,1,0.0,6.0,60.0,1,6,0,0,-0.37871355813315777,0.3955135498046875,0.016799991671529735,0.0
"Mon, 00:03",407.2522259689197,0.0,5.033557046979866,0.0,0,1,0,0.0,0.0,60.0,0,1,5,1,-0.3901855780679505,0.40725222778320314,0.0170666497152526,0.0
"Mon, 00:04",391.7268387949736,101.84354552903652,1.3659028747503525,0.0,0,0,1,0.0,6.0,60.0,1,0,5,1,-0.3917268371582031,0.3917268371582031,0.0,0.0
"Mon, 00:05",245.97192363459354,0.0,5.226480836236934,0.0,0,1,0,0.0,0.0,62.857142857142854,0,1,0,6,-0.22783860863605412,0.245971923828125,0.01813331519207086,0.0
"Mon, 00:06",235.61044237254478,0.0,5.617977528089888,0.0,0,1,0,0.0,0.0,62.857142857142854,0,1,0,6,-0.23561044311523438,0.23561044311523438,0.0,0.0
"Mon, 00:07",235.61044237254478,0.0,17.021779603416178,0.0,0,2,0,0.0,0.0,62.857142857142854,0,1,0,6,-0.23561044311523438,0.23561044311523438,0.0,0.0
"Mon, 00:08",235.61044237254478,0.0,19.428442335931326,0.0,0,2,0,0.0,0.0,62.857142857142854,0,1,0,6,-0.23561044311523438,0.23561044311523438,0.0,0.0
"Mon, 00:09",235.61044237254478,0.0,27.77786190493498,0.0,0,3,0,0.0,0.0,62.857142857142854,0,2,0,5,-0.23561044311523438,0.23561044311523438,0.0,0.0
"Mon, 00:10",280.23307619238716,0.0,24.91530208921515,0.0,0,2,0,0.0,0.0,62.857142857142854,0,7,0,0,-0.26723307562491844,0.2802330627441406,0.012999987119222171,0.0
"Mon, 00:11",501.45208748121144,168.08061756533013,4.307737907744376,0.0,0,0,2,2.1996774883579994e-14,12.4,62.857142857142854,2,5,0,0,-0.4890187602220958,0.5014520874023438,0.012433327180248031,0.0
"Mon, 00:12",388.3170137181163,0.0,15.734265734265733,29.999999999999986,0,2,0,0.0,0.0,62.857142857142854,0,4,1,2,-0.37035035891623785,0.3883170166015625,0.017966657685324645,0.0
"Mon, 00:13",359.6629101368775,0.0,17.83421969558042,29.999999999999986,0,2,0,0.0,0.0,62.857142857142854,0,4,1,2,-0.3596629028320313,0.3596629028320313,0.0,0.0
"Mon, 00:14",359.6629101368775,0.0,25.677390179753026,44.99999999999998,0,3,0,0.0,0.0,62.857142857142854,0,4,1,2,-0.3596629028320313,0.3596629028320313,0.0,0.0
"Mon, 00:15",445.20028163975064,84.8476061723404,33.650201755861445,74.99999999999997,0,3,1,0.0,6.4,62.857142857142854,1,4,0,2,-0.42640030563839354,0.4452002868652344,0.018799981226840866,0.0
"Mon, 00:16",390.7761068923698,102.47041944943146,42.24637136040713,89.99999999999996,0,3,1,0.0,6.4,62.857142857142854,1,3,1,2,-0.37204277791338364,0.3907760925292969,0.01873331461591329,0.0
"Mon, 00:17",364.07035620368924,0.0,49.09577804287145,89.99999999999996,0,3,0,0.0,0.0,63.42857142857143,0,7,0,0,-0.3463370274910727,0.3640703430175781,0.017733315526505415,0.0
