id,sleep_switches,steps,time,sleep_time,energy_consumption,ant_switches,num_requests,disconnects,cell_traffic,cell_dropped_traffic,avg_pc,avg_tx_power,avg_num_ants,avg_sum_rate,avg_req_sum_rate,avg_serving_ues,avg_queued_ues,avg_covered_ues,avg_sleep_ratios,num_rejects,avg_reject_rate,avg_cell_drop_ratio,avg_cell_data_rate,avg_sleep_switch_fps,avg_ant_switch_fps
0,[2772. 3076. 1211.  478.],10081.0,201.60000000059856,[27.932 42.747 53.67  77.251],11532.412962374345,8568.0,4170.0,1706.0,9339000000.0,72130660.97702424,57.1987548972015,0.7628608272988753,40.343616704691996,12.622570790975402,0.8570159944708532,0.17934728697549845,0.25374466818767977,1.7916873326058922,[0.139 0.212 0.266 0.383],0.0,0.0,0.007723595778672689,46324404.76176722,[13.75  15.258  6.007  2.371],42.499999999873815
1,[1984. 2217. 1258.  698.],10081.0,201.60000000059856,[ 22.564  17.528  60.331 101.177],10626.724109136818,11584.0,3712.0,1326.0,4092000000.0,42184477.95824447,52.706696305606904,0.35571867870250706,26.025195913103857,8.744775385742116,0.6033785455376575,0.13887511159607183,0.2959031842079159,0.8019045729590318,[0.112 0.087 0.299 0.502],0.0,0.0,0.010309012208759646,20297619.047558784,[ 9.841 10.997  6.24   3.462],57.46031746014686
2,[1653. 1900. 1196.  726.],10081.0,201.60000000059856,[ 18.261  17.349  60.75  105.24 ],10617.952286782704,10940.0,3110.0,951.0,3693000000.0,36747528.021173075,52.66318959816699,0.27223489733161194,24.311873822041463,6.522042822367783,0.43016091639112336,0.0998908838408888,0.2593988691598056,0.7205634361670469,[0.091 0.086 0.301 0.522],0.0,0.0,0.00995058977015247,18318452.38089799,[8.199 9.425 5.933 3.601],54.2658730157119
3,[2002. 2214. 1331.  652.],10081.0,201.60000000059856,[22.817 20.843 65.522 92.418],11042.914987019612,11120.0,3398.0,1367.0,3747000000.0,34164772.88078856,54.77093039886442,0.3273881559369086,23.58654895347684,8.598831997132788,0.611743524599357,0.14294216843567106,0.2561253843864696,0.7318718381112985,[0.113 0.103 0.325 0.458],0.0,0.0,0.00911790042188112,18586309.52375434,[ 9.931 10.982  6.602  3.234],55.15873015856639
4,[2085. 2277. 1306.  663.],10081.0,201.60000000059856,[23.694 20.474 62.402 95.03 ],10905.081978853683,11408.0,3672.0,1392.0,4110000000.0,26727939.665926818,54.08730274205468,0.3811923420295583,26.51086201765698,9.252158379608657,0.6530037226984668,0.14750520781668486,0.29272889594286283,0.7955559964289257,[0.118 0.102 0.31  0.471],0.0,0.0,0.0065031483372084715,20386904.761844233,[10.342 11.295  6.478  3.289],56.58730158713358
5,[1763. 1982. 1311.  664.],10081.0,201.60000000059856,[19.788 19.538 66.396 95.878],11040.29233679717,10520.0,2781.0,1038.0,3723000000.0,25331332.343117267,54.7579225116382,0.30389842277551626,24.48328538835433,7.062567909175264,0.5385321606961736,0.11219125086796945,0.2222001785537149,0.7115365539133023,[0.098 0.097 0.329 0.476],0.0,0.0,0.006804010836185138,18467261.904707074,[8.745 9.831 6.503 3.294],52.18253968238475
6,[1876. 2058. 1295.  651.],10081.0,201.60000000059856,[21.653 18.088 64.289 97.57 ],10665.794402977695,10688.0,3193.0,1284.0,3654000000.0,32216010.055802222,52.900478141936695,0.30437456601527335,23.13778395000496,7.995131740097573,0.6301702327697755,0.1352048407896042,0.25781172502727906,0.7206626326753298,[0.107 0.09  0.319 0.484],0.0,0.0,0.008816642051396338,18124999.99994619,[ 9.306 10.208  6.424  3.229],53.01587301571561
