id,sleep_switches,steps,time,sleep_time,energy_consumption,ant_switches,num_requests,disconnects,cell_traffic,cell_dropped_traffic,avg_pc,avg_tx_power,avg_num_ants,avg_sum_rate,avg_req_sum_rate,avg_serving_ues,avg_queued_ues,avg_covered_ues,avg_sleep_ratios,num_rejects,avg_reject_rate,avg_cell_drop_ratio,avg_cell_data_rate,avg_sleep_switch_fps,avg_ant_switch_fps
0,[4698. 5053. 1025.  367.],10081.0,201.60000000059856,[47.007 70.101 35.535 48.957],13615.07834657628,6300.0,6484.0,2997.0,22720500000.0,89556095.32567482,67.52841159891993,1.5708362265647862,57.295903184207916,24.10521033493448,1.2480686544667483,0.33538339450451343,0.3009622061303442,3.735542108917766,[0.233 0.348 0.176 0.243],0.0,0.0,0.00394164280388525,112700892.85680825,[23.304 25.064  5.084  1.82 ],31.249999999907217
1,[2983. 3349. 1210.  684.],10081.0,201.60000000059856,[33.977 30.734 45.151 91.738],11150.68038164418,12828.0,6371.0,2041.0,10528500000.0,38330279.45558939,55.305427941889846,0.7902787421882704,39.01676420989981,16.14220153056397,0.956760209287176,0.2373772443209999,0.4804086896141256,1.6916972522567206,[0.169 0.152 0.224 0.455],0.0,0.0,0.0036406211193987167,52224702.38079733,[14.797 16.612  6.002  3.393],63.63095238076346
2,[2505. 3006. 1178.  729.],10081.0,201.60000000059856,[28.098 29.851 44.865 98.786],10663.707223957534,12504.0,4462.0,1475.0,9715500000.0,32159414.860131018,52.89012609839006,0.56795952782462,34.96875309989088,11.972897345472207,0.7416688589878673,0.17488344410276757,0.3747644082928281,1.537446681876798,[0.139 0.148 0.223 0.49 ],0.0,0.0,0.0033101142360281014,48191964.2855712,[12.426 14.911  5.843  3.616],62.023809523625374
3,[3185. 3563. 1319.  558.],10081.0,201.60000000059856,[35.693 40.097 50.941 74.869],11693.187424339705,12244.0,5039.0,2135.0,9429000000.0,37783665.54392585,57.99616815960222,0.7508778890983039,34.495387362364845,16.505824888099955,0.970906036029194,0.24630493006646165,0.33429223291340143,1.4702906457692688,[0.177 0.199 0.253 0.371],0.0,0.0,0.004007176322401724,46770833.33319447,[15.799 17.674  6.543  2.768],60.734126983946666
4,[3054. 3443. 1211.  620.],10081.0,201.60000000059856,[34.383 37.902 46.255 83.06 ],11590.199213815853,12148.0,5507.0,2002.0,9874500000.0,39344589.99861933,57.485364615689384,0.7690903680190423,37.60261878781867,16.016189604056844,0.9582167053531904,0.23539331415534173,0.4190060509870053,1.5300069437555799,[0.171 0.188 0.229 0.412],0.0,0.0,0.003984464023355039,48980654.76175934,[15.149 17.078  6.007  3.075],60.2579365077576
5,[2523. 2945. 1317.  648.],10081.0,201.60000000059856,[28.587 34.209 50.651 88.153],10765.835461021437,12436.0,4062.0,1481.0,8554500000.0,32653113.515511468,53.396664324081144,0.5714909235194922,32.157127269120124,12.002746281659952,0.6740533983666832,0.17666898125185992,0.31316337664914196,1.3742684257514135,[0.142 0.17  0.251 0.437],0.0,0.0,0.0038170686206688256,42433035.71415973,[12.515 14.608  6.533  3.214],61.68650793632479
6,[3034. 3397. 1362.  600.],10081.0,201.60000000059856,[35.515 32.734 53.523 79.828],11564.43124089752,11840.0,5416.0,2111.0,8853000000.0,30839249.60900725,57.357559968737526,0.6717190754885421,32.03293324074993,15.435381175340716,0.9742835956904515,0.2407499256026188,0.38478325562940185,1.4126574744568992,[0.176 0.162 0.265 0.396],0.0,0.0,0.0034834801320464534,43913690.47606009,[15.05  16.85   6.756  2.976],58.73015872998436
