time,pc,actual_rate,required_rate,arrival_rate,idle_ues,queued_ues,active_ues,interference,sum_tx_power,avg_antennas,sm0_cnt,sm1_cnt,sm2_cnt,sm3_cnt,reward,pc_kw,qos_reward,drop_ratio
"Mon, 00:00",0.0,0.0,0.0,0.0,0,0,0,0.0,44.8,64.0,7,0,0,0,0.0,0.0,0.0,0.0
"Mon, 00:01",181.17015076373673,0.0,5.30035335689046,0.0,1,0,0,0.0,0.0,60.0,0,0,0,7,-0.18117015075683593,0.18117015075683593,0.0,0.0
"Mon, 00:02",181.17015076373673,0.0,26.631873332818632,0.0,4,0,0,0.0,0.0,56.0,0,0,0,7,-0.18117015075683593,0.18117015075683593,0.0,0.0
"Mon, 00:03",181.17015076373673,0.0,50.94525201477702,0.0,7,0,0,0.0,0.0,56.0,0,0,0,7,-0.18117015075683593,0.18117015075683593,0.0,0.0
"Mon, 00:04",181.17015076373673,0.0,57.408085284673135,0.0,0,7,0,0.0,0.0,56.0,0,0,0,7,-0.18117015075683593,0.18117015075683593,0.0,0.0
"Mon, 00:05",181.17015076373673,0.0,66.15675577538724,0.0,7,0,0,0.0,0.0,56.0,0,0,0,7,-0.18117015075683593,0.18117015075683593,0.0,0.0
"Mon, 00:06",181.17015076373673,0.0,78.95129593384259,0.0,0,7,0,0.0,0.0,56.0,0,7,0,0,-0.18117015075683593,0.18117015075683593,0.0,0.0
"Mon, 00:07",428.52631011812946,308.30110783550344,31.868472001227797,0.0,0,0,6,9.626019438903159e-14,16.8,56.0,3,4,0,0,-0.4212596468278356,0.42852630615234377,0.007266659324508126,0.0
"Mon, 00:08",477.9505252561804,166.48625178853868,8.258172898807432,0.0,0,0,3,2.573080597390754e-14,11.600000000000001,56.57142857142857,2,3,2,0,-0.4734571988032532,0.4779505310058594,0.004493332202606143,0.0
"Mon, 00:09",343.9106975653977,132.59090712090256,32.79393680279719,0.0,3,0,3,0.0,6.0,53.142857142857146,1,0,6,0,-0.34391070556640624,0.34391070556640624,0.0,0.0
"Mon, 00:10",441.59594671075865,219.10795352024965,32.27613197457177,0.0,1,0,5,8.258271382121571e-13,16.0,52.57142857142857,3,0,4,0,-0.432945951644267,0.441595947265625,0.008649995621358009,0.0
"Mon, 00:11",491.65283241272874,64.04289926983436,9.636084347448307,0.0,1,0,2,1.5461107553661935e-12,10.8,50.285714285714285,2,1,4,0,-0.4847111671635778,0.49165283203125,0.006941664867672162,0.0
"Mon, 00:12",336.8686170880696,53.65725635933433,10.508554871301344,29.999999999999986,1,0,1,0.0,4.800000000000001,46.857142857142854,1,0,4,2,-0.32919084667785353,0.3368686218261719,0.0076777751483183675,0.0
"Mon, 00:13",302.9152495799402,51.185864792556245,30.99750789824303,59.99999999999997,3,0,1,0.0,4.4,42.857142857142854,1,0,4,2,-0.30291525268554687,0.30291525268554687,0.0,0.0
"Mon, 00:14",392.0896643190585,239.83829530765607,24.481459702411986,74.99999999999997,0,0,5,1.4156704816507693e-13,11.600000000000001,41.714285714285715,3,0,2,2,-0.39208966064453127,0.39208966064453127,0.0,0.0
"Mon, 00:15",387.8942159141857,188.7957367358713,27.587315188745,119.99999999999994,1,0,5,8.124538036928035e-14,7.2,40.0,2,0,3,2,-0.38066089640126033,0.38789422607421875,0.0072333296729584235,0.0
"Mon, 00:16",358.3170687093561,164.5219380310129,43.31437517583027,164.99999999999991,2,0,5,8.563694310971657e-15,7.2,37.714285714285715,2,0,3,2,-0.35215041397391106,0.3583170776367188,0.006166663662807694,0.0
"Mon, 00:17",332.9845191485955,122.38881427962605,40.61708431399823,164.99999999999991,3,0,4,0.0,4.0,37.142857142857146,1,0,6,0,-0.3259845347070928,0.33298452758789066,0.0069999928807978305,0.0
"Mon, 00:18",361.40692346952875,237.14158356145305,51.65166681064041,164.99999999999991,2,0,6,3.167062712957249e-13,11.200000000000001,37.142857142857146,3,1,3,0,-0.35410692514400527,0.36140692138671876,0.007299996242713518,0.0
"Mon, 00:19",402.8155955001409,116.0388897647166,51.67604870204269,164.99999999999991,2,0,4,3.638164507096247e-13,11.200000000000001,36.0,3,0,4,0,-0.3944822517695047,0.40281558227539066,0.00833333050588596,0.0
"Mon, 00:20",402.9816632842537,145.48818868949812,49.23770588223054,164.99999999999991,2,0,4,1.7207660973102862e-12,14.400000000000002,36.0,4,1,2,0,-0.39348166844298793,0.4029816589355469,0.009499990492558927,0.0
"Mon, 00:21",401.69865752845396,63.63286375820038,98.75797048939998,164.99999999999991,2,0,2,0.0,2.8000000000000003,36.57142857142857,1,4,2,0,-0.3950653378261453,0.4016986694335938,0.0066333316074485005,0.0
"Mon, 00:22",480.21635651354825,171.01188837787564,18.482309164995193,164.99999999999991,0,0,4,1.4861591761017828e-13,8.0,36.57142857142857,2,5,0,0,-0.5581748963020133,0.48021636962890624,-0.07795852667310711,0.08040856570005417
"Mon, 00:23",424.4581844639089,123.85475052198655,7.6813721035650016,164.99999999999991,0,0,3,1.4984351001943206e-13,7.6000000000000005,36.0,2,0,5,0,-0.4160581950822039,0.42445819091796877,0.008399995835764867,0.0
"Mon, 00:24",342.71964996352636,0.0,0.0,164.99999999999991,0,0,0,0.0,0.0,34.285714285714285,0,1,4,2,-0.33456408215219724,0.34271963500976566,0.008155552857568424,0.0
"Mon, 00:25",218.65363023209642,0.0,0.0,164.99999999999991,0,0,0,0.0,0.0,30.857142857142858,0,0,1,6,-0.21865362548828127,0.21865362548828127,0.0,0.0
