drop_ratio,ue_drop_ratio,delay_ratio,qos_reward,pc_kw,reward
0.0,0.0,0.0,0.0,0.3123623352050781,-0.3123623352050781
0.0,0.0,0.0,0.0,0.3123623352050781,-0.3123623352050781
0.0,0.0,0.0,0.0,0.3123623352050781,-0.3123623352050781
0.0,0.0,0.0,0.0,0.3983184814453125,-0.3983184814453125
0.0,0.0,0.15333334,0.004233329086096497,0.3922625732421875,-0.3753292568978015
0.0,0.0,0.14333333,0.0042833312045820705,0.35799349975585937,-0.34086017493753107
0.0,0.0,0.0,0.0,0.3123623352050781,-0.3123623352050781
0.0,0.0,0.0,0.0,0.44584701538085936,-0.44584701538085936
0.0,0.0,0.19166666,0.004041665676118463,0.5385670776367187,-0.5224004149322449
0.0,0.0,0.0,0.0,0.39714639282226566,-0.39714639282226566
0.0,0.0,0.0,0.0,0.3123623352050781,-0.3123623352050781
0.0,0.0,0.0,0.0,0.3123623352050781,-0.3123623352050781
0.0,0.0,0.0,0.0,0.3123623352050781,-0.3123623352050781
0.0,0.0,0.0,0.0,0.3123623352050781,-0.3123623352050781
0.0,0.0,0.0,0.0,0.34593316650390626,-0.34593316650390626
0.0,0.0,0.31333333,0.0034333299039770726,0.39309661865234374,-0.37936329903643545
0.0,0.0,0.21666667,0.0039166646984002094,0.43010281372070314,-0.4144361549271023
0.0,0.0,0.15333334,0.004233329086096497,0.3702344665527344,-0.3533011502083484
0.0,0.0,0.0,0.0,0.4024626159667969,-0.4024626159667969
0.0,0.0,0.19333333,0.004033331344483162,0.44602456665039064,-0.429891241272458
0.0,0.0,0.39333335,0.0030333302384116293,0.3703770141601563,-0.3582436932065098
0.0,0.0,0.10666667,0.00446666218709014,0.3338548278808594,-0.3159881791324988
0.0,0.0,0.0,0.0,0.3293191528320313,-0.3293191528320313
0.0,0.0,0.16,0.004199995817885576,0.42312451171875,-0.4063245284472077
0.0,0.0,0.18666667,0.0040666653071379216,0.4884755554199219,-0.4722088941913702
0.0,0.0,0.0,0.0,0.3123623352050781,-0.3123623352050781
0.0,0.0,0.0,0.0,0.3123623352050781,-0.3123623352050781
0.0,0.0,0.0,0.0,0.3123623352050781,-0.3123623352050781
0.0,0.0,0.0,0.0,0.3123623352050781,-0.3123623352050781
0.0,0.0,0.0,0.0,0.3123623352050781,-0.3123623352050781
0.0,0.0,0.0,0.0,0.3123623352050781,-0.3123623352050781
0.0,0.0,0.0,0.0,0.37116183471679687,-0.37116183471679687
0.0,0.0,0.17888889,0.00410555419564705,0.4108309326171875,-0.3944087158345993
0.0,0.0,0.30333334,0.0034833315479574863,0.36184207153320314,-0.34790874534137317
0.0,0.0,0.086666666,0.004566662103481501,0.3659852600097656,-0.3477186115958396
0.0,0.0,0.0,0.0,0.3375083312988281,-0.3375083312988281
0.0,0.0,0.21,0.003949996082786472,0.3644403381347656,-0.34864035380361974
0.0,0.0,0.0,0.0,0.36457601928710937,-0.36457601928710937
0.0,0.0,0.0,0.0,0.364589599609375,-0.364589599609375
0.0,0.0,0.24333334,0.0037833314098784845,0.3488334655761719,-0.333700139936658
0.0,0.0,0.0,0.0,0.3123623352050781,-0.3123623352050781
0.0,0.0,0.0,0.0,0.3123623352050781,-0.3123623352050781
0.0,0.0,0.0,0.0,0.3123623352050781,-0.3123623352050781
0.0,0.0,0.0,0.0,0.3123623352050781,-0.3123623352050781
0.0,0.0,0.0,0.0,0.3123623352050781,-0.3123623352050781
0.0,0.0,0.0,0.0,0.3637021179199219,-0.3637021179199219
0.0,0.0,0.25555557,0.0037222209086317974,0.40098138427734376,-0.3860925006428166
0.0,0.0,0.35,0.003249996779805543,0.35139562988281253,-0.33839564276359035
0.0,0.0,0.0,0.0,0.34627593994140626,-0.34627593994140626
0.0,0.0,0.0,0.0,0.34627593994140626,-0.34627593994140626
0.0,0.0,0.0,0.0,0.3633382263183594,-0.3633382263183594
0.0,0.0,0.0,0.0,0.36003125,-0.36003125
0.0,0.0,0.44666666,0.002766663943712796,0.33614404296875,-0.32507738719389884
0.0,0.0,0.0,0.0,0.3293191528320313,-0.3293191528320313
0.0,0.0,0.0,0.0,0.3293191528320313,-0.3293191528320313
0.0,0.0,0.0,0.0,0.3548662414550781,-0.3548662414550781
0.0,0.0,0.8,0.000999998940396415,0.37701959228515625,-0.3730195965235706
0.0,0.0,0.0,0.0,0.3769764099121094,-0.3769764099121094
0.0,0.0,0.0,0.0,0.3769764099121094,-0.3769764099121094
0.0,0.0,0.39333335,0.0030333302384116293,0.35036636352539063,-0.33823304257174414
0.0,0.0,0.0,0.0,0.39959872436523436,-0.39959872436523436
0.0,0.0,0.53,0.0023499989680516634,0.467799072265625,-0.45839907639341837
0.0,0.0,0.49333334,0.0025333320348781716,0.47158160400390625,-0.4614482758643936
0.0,0.0,0.25333333,0.00373332961589829,0.3977259216308594,-0.38279260316726627
0.0,0.0,0.0,0.0,0.3908991394042969,-0.3908991394042969
0.0,0.0,0.0,0.0,0.3908991394042969,-0.3908991394042969
0.0,0.0,0.0,0.0,0.4180840759277344,-0.4180840759277344
0.0,0.0,0.86,0.0006999992284751979,0.44153033447265627,-0.43873033755875546
0.0,0.0,0.22666667,0.0038666627632477062,0.42839004516601564,-0.4129233941130248
0.0,0.0,0.0,0.0,0.40785595703125,-0.40785595703125
0.0,0.0,0.0,0.0,0.4335110778808594,-0.4335110778808594
0.0,0.0,0.45666668,0.0027166638923849513,0.43863916015625,-0.4277725045867102
0.0,0.0,0.40333334,0.0029833303360952473,0.46924404907226563,-0.45731072772788467
