id,sleep_switches,steps,time,sleep_time,energy_consumption,ant_switches,num_requests,num_rejects,disconnects,cell_traffic,cell_dropped_traffic,avg_pc,avg_tx_power,avg_num_ants,avg_sum_rate,avg_req_sum_rate,avg_serving_ues,avg_queued_ues,avg_covered_ues,avg_sleep_ratios,avg_reject_rate,avg_cell_drop_ratio,avg_cell_data_rate,avg_sleep_switch_fps,avg_ant_switch_fps
0,[3633. 3911. 1126.  407.],10081.0,201.60000000059856,[48.72  26.27  60.954 65.656],12170.80787625019,7120.0,73024.0,69659.0,6479.0,8692500000.0,32936836.221170582,60.365082215303175,1.4167642098998103,38.77789901795457,23.45751353722414,2.8177827599375966,0.6477531990873922,0.04473762523559171,1.7086598551730978,[0.242 0.13  0.302 0.326],0.9539192594215601,0.0037891097177072857,43117559.52368151,[18.021 19.4    5.585  2.019],35.31746031735546
1,[1792. 2054. 1108.  508.],10081.0,201.60000000059856,[20.735 15.805 74.751 90.309],10560.50664826139,8264.0,57751.0,56322.0,1650.0,4147500000.0,33400609.277481705,52.3782692602981,0.32453129649836104,26.285487550838212,8.35327599452721,0.891959021008406,0.16764209899811527,0.05237575637337566,0.9033826009324472,[0.103 0.078 0.371 0.448],0.975255839725719,0.008053190904757493,20572916.666605584,[ 8.889 10.188  5.496  2.52 ],40.992063491941785
2,[1511. 1738. 1101.  541.],10081.0,201.60000000059856,[17.409 15.25  74.701 94.24 ],10696.105489308271,7536.0,47360.0,46233.0,1296.0,3868500000.0,27420822.369417332,53.050815838249804,0.2812419402837004,25.30383890487055,6.630970437103281,0.658543520503113,0.13103858744172206,0.04652316238468406,0.813609760936415,[0.086 0.076 0.371 0.467],0.9762035472972973,0.007088231192818232,19188988.095181122,[7.495 8.621 5.461 2.684],37.38095238084139
3,[1738. 1977. 1181.  511.],10081.0,201.60000000059856,[20.168 16.761 78.622 86.049],10818.39503340679,7672.0,52831.0,51537.0,1633.0,4018500000.0,25734867.87708187,53.6573506269517,0.3100089276857429,25.46929868068644,7.830677512160076,0.8621783873583457,0.16397182819164766,0.04007538934629501,0.8595377442714016,[0.1   0.083 0.39  0.427],0.9755068047169275,0.006404098015946714,19933035.714226533,[8.621 9.807 5.858 2.535],38.05555555544257
4,[1770. 1980. 1132.  527.],10081.0,201.60000000059856,[21.222 16.641 71.241 92.496],10482.420167353837,8688.0,52427.0,50939.0,1800.0,4329000000.0,23541904.53326113,51.99097394779102,0.3658367225473641,28.330919551631784,8.709381952212157,0.8719788064094124,0.1833151473068148,0.05366531098105347,0.9098303739708362,[0.105 0.083 0.353 0.459],0.971617677914052,0.0054381853853687065,21473214.285650533,[8.78  9.821 5.615 2.614],43.09523809511015
5,[1614. 1826. 1120.  502.],10081.0,201.60000000059856,[19.058 16.056 79.479 87.007],10619.055936538018,8400.0,46946.0,45781.0,1469.0,4104000000.0,20595480.805682275,52.66866350827115,0.3527427834540211,27.739311576232517,7.020076406532884,0.8169901003089718,0.1515722646562841,0.043249677611348084,0.8506100585259398,[0.095 0.08  0.394 0.432],0.9751842542495633,0.005018392009181841,20357142.857082415,[8.006 9.058 5.556 2.49 ],41.66666666654296
6,[1714. 1898. 1110.  517.],10081.0,201.60000000059856,[20.193 14.801 77.534 89.072],10637.99987321824,8448.0,51194.0,49961.0,1554.0,3853500000.0,25745194.18811801,52.76262212686142,0.3102866779089351,25.062989782759647,7.4219620138535545,0.9301183594222042,0.15831762721952186,0.04305128459478226,0.8323579010018848,[0.1   0.073 0.385 0.442],0.9759151463062078,0.006680989798395747,19114583.33327658,[8.502 9.415 5.506 2.564],41.90476190463749
