id,sleep_switches,steps,time,sleep_time,energy_consumption,ant_switches,num_requests,disconnects,cell_traffic,cell_dropped_traffic,avg_pc,avg_tx_power,avg_num_ants,avg_sum_rate,avg_req_sum_rate,avg_serving_ues,avg_queued_ues,avg_covered_ues,avg_sleep_ratios,num_rejects,avg_reject_rate,avg_cell_drop_ratio,avg_cell_data_rate,avg_sleep_switch_fps,avg_ant_switch_fps
0,[3867. 4172. 1035.  416.],10081.0,201.60000000059856,[40.189 55.739 41.465 64.207],12787.190561965432,6796.0,5220.0,2563.0,17767500000.0,74347093.4034425,63.42223272474917,1.2361868862215866,47.09572463049301,19.64953696689711,1.125286370835215,0.2891578216446781,0.2630691399662732,3.0315444896339647,[0.199 0.276 0.206 0.318],0.0,0.0,0.004184443135131138,88132440.47592881,[19.182 20.694  5.134  2.063],33.710317460217375
1,[2580. 2885. 1205.  684.],10081.0,201.60000000059856,[30.545 24.303 49.963 96.789],11056.157820435792,11144.0,5233.0,1847.0,8092500000.0,38516175.57012311,54.83661254059749,0.6184307112389645,33.33875607578613,13.50623939559099,0.8935938903331668,0.211288562642595,0.4117647058823529,1.387759150877889,[0.152 0.121 0.248 0.48 ],0.0,0.0,0.004759490339218179,40141369.047499865,[12.798 14.311  5.977  3.393],55.27777777761366
2,[2146. 2498. 1147.  737.],10081.0,201.60000000059856,[ 23.987  23.558  49.981 104.074],10748.377514108714,10584.0,4039.0,1306.0,7518000000.0,22151868.753872722,53.310075955304264,0.45261382799325284,30.162880666600536,10.217921957368677,0.6717561090064816,0.15236583672254736,0.3517508183711933,1.2505703799226267,[0.119 0.117 0.248 0.516],0.0,0.0,0.0029465108744177603,37291666.66655595,[10.645 12.391  5.689  3.656],52.49999999984413
3,[2685. 2964. 1296.  585.],10081.0,201.60000000059856,[30.213 32.194 56.562 82.631],11285.392042230262,11408.0,4424.0,1816.0,7663500000.0,26356012.10561392,55.97357425964499,0.5941077274079959,31.30125979565519,13.62738407484732,0.884398357305986,0.20950302549350264,0.32705088780874914,1.2625731574248586,[0.15  0.16  0.281 0.41 ],0.0,0.0,0.0034391612325456932,38013392.85703,[13.318 14.702  6.429  2.902],56.58730158713358
4,[2741. 3019. 1204.  619.],10081.0,201.60000000059856,[31.939 30.178 53.847 85.636],11724.345854770581,10872.0,5051.0,2015.0,8004000000.0,32565655.59370021,58.15070853471754,0.6302152564229768,32.540422577125284,14.527972871645547,0.959765870285201,0.23202063287372285,0.39450451344112686,1.3177264160301558,[0.158 0.15  0.267 0.425],0.0,0.0,0.004068672612906074,39702380.95226307,[13.596 14.975  5.972  3.07 ],53.92857142841131
5,[2246. 2571. 1226.  614.],10081.0,201.60000000059856,[25.365 28.672 60.153 87.41 ],11209.091886384027,9992.0,3379.0,1328.0,7140000000.0,29429695.49187233,55.59513880757602,0.4447574645372477,28.733657375260393,10.290645300661474,0.6959824580736712,0.1600039678603313,0.2749727209602222,1.1729987104453923,[0.126 0.142 0.298 0.434],0.0,0.0,0.004121806091298645,35416666.666561514,[11.141 12.753  6.081  3.046],49.56349206334491
6,[2616. 2968. 1239.  616.],10081.0,201.60000000059856,[30.238 27.825 56.151 87.386],11008.77830614962,10960.0,4768.0,1863.0,7558500000.0,34238657.26039741,54.601618421531256,0.5753000694375584,31.673841880765796,13.39866825993366,0.856910147027759,0.2093046324769368,0.36722547366332703,1.264259498065668,[0.15  0.138 0.279 0.433],0.0,0.0,0.004529821692187261,37492559.52369821,[12.976 14.722  6.146  3.056],54.36507936491795
