time,pc,actual_rate,required_rate,arrival_rate,idle_ues,queued_ues,active_ues,interference,sum_tx_power,avg_antennas,sm0_cnt,sm1_cnt,sm2_cnt,sm3_cnt,reward,pc_kw,qos_reward,drop_ratio
"Mon, 00:00",0.0,0.0,0.0,0.0,0,0,0,0.0,44.8,64.0,7,0,0,0,0.0,0.0,0.0,0.0
"Mon, 00:01",312.36232890299476,0.0,15.186568018874407,0.0,2,0,0,0.0,0.0,60.0,0,0,7,0,-0.3123623352050781,0.3123623352050781,0.0,0.0
"Mon, 00:02",381.35880899350104,207.75361734676602,14.836516174976255,0.0,0,0,3,4.183739318993745e-13,12.0,60.0,2,4,1,0,-0.3813587951660156,0.3813587951660156,0.0,0.0
"Mon, 00:03",424.42581185844205,36.78343360446799,3.4759539689686707,0.0,0,0,1,0.0,6.0,60.0,1,3,3,0,-0.4077369283635021,0.42442581176757815,0.016688883404076062,0.0
"Mon, 00:04",392.93523083540117,117.5455696009543,5.356225109437167,0.0,0,0,2,0.0,6.0,60.0,1,1,5,0,-0.3929352416992188,0.3929352416992188,0.0,0.0
"Mon, 00:05",382.8592915530673,0.0,0.0,0.0,0,0,0,0.0,6.0,60.0,1,4,2,0,-0.3651259590541069,0.3828592834472656,0.017733324393158743,0.0
"Mon, 00:06",346.2759531838913,0.0,0.0,0.0,0,0,0,0.0,0.0,60.0,0,0,7,0,-0.34627593994140626,0.34627593994140626,0.0,0.0
"Mon, 00:07",346.2759531838913,0.0,0.0,0.0,0,0,0,0.0,0.0,60.0,0,0,7,0,-0.34627593994140626,0.34627593994140626,0.0,0.0
"Mon, 00:08",346.2759531838913,0.0,0.0,0.0,0,0,0,0.0,0.0,60.0,0,0,7,0,-0.34627593994140626,0.34627593994140626,0.0,0.0
"Mon, 00:09",346.2759531838913,0.0,0.0,0.0,0,0,0,0.0,0.0,60.0,0,0,7,0,-0.34627593994140626,0.34627593994140626,0.0,0.0
"Mon, 00:10",346.2759531838913,0.0,0.0,0.0,0,0,0,0.0,0.0,60.0,0,0,7,0,-0.34627593994140626,0.34627593994140626,0.0,0.0
"Mon, 00:11",346.2759531838913,0.0,0.0,0.0,0,0,0,0.0,0.0,60.0,0,0,7,0,-0.34627593994140626,0.34627593994140626,0.0,0.0
"Mon, 00:12",346.2759531838913,0.0,11.53846153846154,14.999999999999993,1,0,0,0.0,0.0,60.0,0,0,7,0,-0.34627593994140626,0.34627593994140626,0.0,0.0
"Mon, 00:13",393.1437177452206,160.67893719825398,15.25679865847458,44.99999999999998,0,0,3,5.194101941549085e-13,12.0,60.0,2,3,2,0,-0.3931437072753906,0.3931437072753906,0.0,0.0
"Mon, 00:14",440.2325496191631,126.62864659855003,10.35783155848689,59.99999999999997,0,0,3,5.088678771511498e-13,12.0,60.0,2,0,5,0,-0.42796588932277646,0.4402325439453125,0.012266654622536054,0.0
"Mon, 00:15",398.11131779306334,116.57651120704156,9.821358248982664,74.99999999999997,0,0,2,0.0,6.0,59.42857142857143,1,1,5,0,-0.3806113368749956,0.398111328125,0.017499991250004374,0.0
"Mon, 00:16",376.3934118312621,37.87637195431861,11.66719830318762,89.99999999999996,1,0,1,0.0,6.0,62.285714285714285,1,0,6,0,-0.35772675416912936,0.37639340209960936,0.018666647930479986,0.0
"Mon, 00:17",336.054323547548,0.0,12.605042016806726,89.99999999999996,1,0,0,0.0,6.0,59.42857142857143,1,0,6,0,-0.3244543326267907,0.3360543212890625,0.011599988662271776,0.0
"Mon, 00:18",356.98551874627975,0.0,20.508658008658017,89.99999999999996,2,0,0,0.0,0.0,59.42857142857143,0,0,7,0,-0.35698550415039065,0.35698550415039065,0.0,0.0
"Mon, 00:19",403.4296233499198,186.64924023848224,11.097794104505036,89.99999999999996,0,0,2,1.8765336035681715e-13,12.0,59.42857142857143,2,4,1,0,-0.40342962646484376,0.40342962646484376,0.0,0.0
"Mon, 00:20",387.30489184526726,48.041515668195856,9.810530299539218,89.99999999999996,0,0,1,0.0,5.6000000000000005,61.142857142857146,1,1,5,0,-0.3744382406433446,0.3873049011230469,0.012866660479702292,0.0
"Mon, 00:21",391.41184593564805,48.041515668195856,4.587587518002171,89.99999999999996,0,0,1,0.0,5.6000000000000005,61.142857142857146,1,0,6,0,-0.39141183471679686,0.39141183471679686,0.0,0.0
"Mon, 00:22",391.4097740237269,39.75386798338903,4.410951390112052,89.99999999999996,0,0,1,0.0,5.6000000000000005,61.142857142857146,1,0,6,0,-0.37634310798504755,0.3914097595214844,0.015066651536436843,0.0
"Mon, 00:23",373.00341370891465,37.74264267091455,7.4337341276728806,89.99999999999996,1,0,1,0.0,5.2,57.142857142857146,1,0,6,0,-0.37300341796875003,0.37300341796875003,0.0,0.0
"Mon, 00:24",371.9914510529622,154.1435525960688,16.145675005280907,89.99999999999996,1,0,3,0.0,4.800000000000001,53.142857142857146,1,0,6,0,-0.37199145507812503,0.37199145507812503,0.0,0.0
"Mon, 00:25",369.76148630467105,0.0,6.000000000000001,89.99999999999996,1,0,0,0.0,0.0,53.714285714285715,0,1,6,0,-0.3524948137737612,0.36976147460937503,0.017266660835613835,0.0
"Mon, 00:26",329.31914104344304,0.0,6.521739130434785,89.99999999999996,1,0,0,0.0,0.0,53.714285714285715,0,0,7,0,-0.3293191528320313,0.3293191528320313,0.0,0.0
"Mon, 00:27",329.31914104344304,0.0,7.142857142857146,89.99999999999996,1,0,0,0.0,0.0,53.714285714285715,0,0,7,0,-0.3293191528320313,0.3293191528320313,0.0,0.0
"Mon, 00:28",329.31914104344304,0.0,13.121217678342202,89.99999999999996,2,0,0,0.0,0.0,53.714285714285715,0,0,7,0,-0.3293191528320313,0.3293191528320313,0.0,0.0
"Mon, 00:29",352.7959999456067,55.99204157172868,12.344426731175624,59.99999999999997,1,0,1,0.0,4.800000000000001,53.714285714285715,1,0,6,0,-0.35279598999023437,0.35279598999023437,0.0,0.0
"Mon, 00:30",371.7595081996508,98.5370077708762,13.755779534886237,59.99999999999997,1,0,2,0.0,4.800000000000001,51.42857142857143,1,0,6,0,-0.371759521484375,0.371759521484375,0.0,0.0
"Mon, 00:31",369.25803013346,0.0,11.53846153846155,44.99999999999998,1,0,0,0.0,0.0,52.57142857142857,0,1,6,0,-0.35202470145008596,0.36925802612304687,0.01723332467296092,0.0
