id,sleep_switches,steps,time,sleep_time,energy_consumption,ant_switches,num_requests,num_rejects,disconnects,cell_traffic,cell_dropped_traffic,avg_pc,avg_tx_power,avg_num_ants,avg_sum_rate,avg_req_sum_rate,avg_serving_ues,avg_queued_ues,avg_covered_ues,avg_sleep_ratios,avg_reject_rate,avg_cell_drop_ratio,avg_cell_data_rate,avg_sleep_switch_fps,avg_ant_switch_fps
0,[6532. 6611.  774.  225.],10081.0,201.60000000059856,[98.706 39.087 30.402 33.405],16285.461531431949,4968.0,57762.0,49344.0,23426.0,21372000000.0,35756287.04777407,80.77304598467761,3.3040769764905358,52.53209007042952,63.01806771362968,9.398049032943991,2.3430215256422975,0.031941275667096515,3.9167741295506397,[0.49  0.194 0.151 0.166],0.8542640490287733,0.001673043563904832,106011904.76159,[32.401 32.793  3.839  1.116],24.642857142783978
1,[2487. 2721. 1129.  515.],10081.0,201.60000000059856,[28.503 28.988 56.275 87.834],10469.185122801757,9652.0,53369.0,51604.0,2258.0,10491000000.0,23864285.193434585,51.92533043746407,0.7699236186886249,40.55986509274874,11.313296088105332,0.9941897891198664,0.23678206527130244,0.05039182620771749,1.9048705485566908,[0.141 0.144 0.279 0.436],0.9669283666547996,0.0022747388421918394,52038690.476035975,[12.336 13.497  5.6    2.555],47.87698412684198
2,[2098. 2390. 1086.  554.],10081.0,201.60000000059856,[23.992 30.521 53.157 93.93 ],10102.338399643046,9768.0,56754.0,55258.0,1965.0,10474500000.0,24812449.60076067,50.10583473684619,0.6537446681876763,39.56988394008531,9.087290993939371,0.8588716495572567,0.2042456105545085,0.04672155540124988,1.916476540025791,[0.119 0.151 0.264 0.466],0.973640624449378,0.002368843343430299,51956845.237940975,[10.407 11.855  5.387  2.748],48.45238095223709
3,[2362. 2674. 1068.  540.],10081.0,201.60000000059856,[28.227 30.594 52.804 89.975],10360.833607884835,9800.0,50373.0,48595.0,2336.0,10266000000.0,28624698.92890255,51.387925840118555,0.7284197996230523,39.753595873425255,10.941218607770505,1.0228148172428047,0.2421386767185795,0.050887808749132034,1.854677115365539,[0.14  0.152 0.262 0.446],0.9647033132829095,0.002788301084054408,50922619.04746786,[11.716 13.264  5.298  2.679],48.61111111096678
4,[2384. 2670. 1035.  558.],10081.0,201.60000000059856,[29.294 28.618 51.141 92.547],10678.225690250421,7512.0,48511.0,46570.0,2562.0,10278000000.0,30484528.282930568,52.962135156482255,0.7277452633667278,40.03571074298185,11.660271733260705,1.1328334537470153,0.2682273583969844,0.06378335482591013,1.864695962702113,[0.145 0.142 0.254 0.459],0.9599884562264229,0.002965998081623912,50982142.85699149,[11.825 13.244  5.134  2.768],37.26190476179413
5,[2224. 2501. 1089.  535.],10081.0,201.60000000059856,[25.162 32.002 53.153 91.283],10165.350035432255,7872.0,50156.0,48665.0,2078.0,10396500000.0,22874219.52910044,50.41836144942155,0.6823529411764733,39.705584763416326,9.268001194991388,0.9109939050487639,0.2162483880567404,0.05366531098105347,1.9001091161591113,[0.125 0.159 0.264 0.453],0.970272749023048,0.0022001846322416622,51569940.47603736,[11.032 12.406  5.402  2.654],39.04761904750311
6,[2431. 2630. 1119.  537.],10081.0,201.60000000059856,[28.507 28.321 54.612 90.16 ],10581.418040796367,7860.0,45593.0,43819.0,2399.0,9981000000.0,28033955.47364689,52.481986116437504,0.6985021327249301,38.21247892074199,11.116964673823754,1.0183525644411946,0.24957841483979765,0.0540620970141851,1.8098402936216644,[0.141 0.14  0.271 0.447],0.9610905182813151,0.0028087321384277016,49508928.571281575,[12.059 13.046  5.551  2.664],38.98809523797948
