demand,done,dropped,delay,delay_budget,service_time,avg_tx_power,avg_chan_gain,avg_signal,avg_interference,avg_sinr
1500000.0,1500000.0,0.0,0.11500000000000009,0.3,0.028000000000000018,1.2965582042844028,9.546169970505719e-14,7.2072378055625055e-12,0.0,36.12175577863759
1500000.0,1500000.0,0.0,0.08600000000000006,0.3,0.03000000000000002,1.140366120931939,8.021714842348625e-14,5.32286407799447e-12,0.0,26.677515222240256
1500000.0,1500000.0,0.0,0.04500000000000003,0.3,0.03000000000000002,1.0900711501731564,8.126252345943734e-14,5.16249454322387e-12,0.0,25.87376358734256
1500000.0,1500000.0,0.0,0.02000000000000001,0.3,0.01800000000000001,1.1647598270316792,1.1128516559899135e-12,7.571934113474327e-11,0.0,379.49567115401646
1500000.0,1500000.0,0.0,0.04100000000000003,0.3,0.037000000000000026,1.2830686862765892,4.075407163761464e-14,3.108434490655821e-12,1.2215889250657075e-14,14.553914760590269
1500000.0,1500000.0,0.0,0.06100000000000005,0.3,0.01900000000000001,6.0,1.9383059829318178e-13,6.861603179578635e-11,1.496388622143029e-14,321.46762777141305
1500000.0,1500000.0,0.0,0.04900000000000004,0.15,0.04500000000000003,2.0449734312064427,1.2886400807661858e-14,1.5766514417109794e-12,5.552054989853165e-15,7.612886049213072
1500000.0,1500000.0,0.0,0.08100000000000006,0.3,0.05500000000000004,2.832706810976416,8.652707293406609e-15,1.4593870263839336e-12,2.932032665156646e-14,6.699131723100271
1500000.0,1500000.0,0.0,0.08300000000000006,0.3,0.01900000000000001,1.706145774624701,1.0543413699972619e-12,5.7735537035242794e-11,0.0,289.36314088678216
1500000.0,1500000.0,0.0,0.06700000000000005,0.3,0.02100000000000001,2.3292361502501993,5.277985748530254e-13,4.13231752937308e-11,0.0,207.1064791015975
1500000.0,1500000.0,0.0,0.022000000000000013,0.15,0.01900000000000001,3.8,3.2188153024343925e-13,4.538529576432493e-11,0.0,227.46530831477537
1500000.0,1500000.0,0.0,0.04100000000000003,0.15,0.015000000000000006,2.105143680479125,4.991807772429197e-12,4.1944754851510893e-10,1.4743839164620243e-13,1209.1486910874332
1500000.0,1500000.0,0.0,0.01900000000000001,0.3,0.015000000000000006,1.7201583634934192,3.681284226667605e-12,2.8117597971447213e-10,1.5464819114613766e-14,1339.1270183226018
1500000.0,1500000.0,0.0,0.03900000000000003,0.15,0.01900000000000001,2.2925722869350387,6.927371600877762e-13,7.092090373855481e-11,1.4066742036334063e-13,267.7759023207554
1500000.0,1500000.0,0.0,0.16400000000000012,0.3,0.027000000000000017,2.86323754634725,9.313004973557122e-14,1.1111831524385596e-11,1.8215756748141143e-14,50.980727691698284
1500000.0,1500000.0,0.0,0.05300000000000004,0.3,0.03100000000000002,4.013847152355918,2.552694137897071e-14,5.118403088592493e-12,7.0733723768589755e-15,25.039890736055035
1500000.0,1500000.0,0.0,0.09100000000000007,0.3,0.011000000000000003,1.829202195315757,6.834783985722671e-11,5.493670274719443e-09,0.0,27533.574074470103
1500000.0,1500000.0,0.0,0.04100000000000003,0.15,0.026000000000000016,3.447198536456163,6.921132370447226e-14,1.0853345523792289e-11,0.0,54.39558218670387
1500000.0,1500000.0,0.0,0.060000000000000046,0.15,0.022000000000000013,2.2,5.288133646650121e-13,2.4642702793389568e-11,0.0,123.50608042117952
1500000.0,1500000.0,0.0,0.04100000000000003,0.15,0.02100000000000001,2.2,7.368946529917549e-13,3.433929082941578e-11,0.0,172.1041417551723
1500000.0,1500000.0,0.0,0.07500000000000005,0.3,0.059000000000000045,0.8804339597509347,5.0354172603968426e-14,8.644569474687498e-13,5.285390876504244e-15,4.194107243028703
1500000.0,1500000.0,0.0,0.06900000000000005,0.3,0.04400000000000003,1.0182258821297252,9.506423895629963e-14,2.176810778910627e-12,0.0,10.90989772412243
1500000.0,1500000.0,0.0,0.11500000000000009,0.3,0.015000000000000006,1.4228112999537599,7.210531585391069e-12,3.202214708979391e-10,1.9002446041527373e-14,1457.8973733060523
1500000.0,1500000.0,0.0,0.06500000000000004,0.3,0.025000000000000015,1.5527085166710923,4.1997639156477086e-13,2.1148392435317302e-11,1.1857476921572603e-13,85.69844402710214
1500000.0,1500000.0,0.0,0.04500000000000003,0.3,0.026000000000000016,2.324062962519801,2.885584491023282e-13,2.1755206875154457e-11,5.377917859195222e-15,100.29026630803834
1500000.0,1500000.0,0.0,0.07600000000000005,0.3,0.04200000000000003,1.189586805880093,9.819751041724741e-14,2.2276614563588535e-12,0.0,11.164754827705925
1500000.0,1500000.0,0.0,0.2440000000000002,0.3,0.03200000000000002,1.5051877900016135,1.4090825623296432e-13,5.465807489131424e-12,0.0,27.393929350170012
1500000.0,1500000.0,0.0,0.058000000000000045,0.3,0.04200000000000003,1.4536579475108167,7.033525878153113e-14,2.918366348131918e-12,0.0,14.626479567311586
1500000.0,1500000.0,0.0,0.06500000000000004,0.15,0.026000000000000016,2.6000000000000005,1.6025552059353994e-13,1.0480711046817514e-11,0.0,52.52798576001254
1500000.0,1500000.0,0.0,0.047000000000000035,0.3,0.01900000000000001,1.6956658046002593,1.0014506385977427e-12,6.828574416496244e-11,2.4032902853623225e-14,305.1237607066248
1500000.0,1500000.0,0.0,0.20300000000000015,0.3,0.02000000000000001,3.136222796933161,4.347612135196869e-13,5.6464806880970856e-11,2.1138143045745017e-14,254.81134718843603
1500000.0,1500000.0,0.0,0.12600000000000008,0.3,0.022000000000000013,1.9111171867991352,4.178150106015678e-13,2.2019787786244473e-11,2.6026930756718434e-14,103.34961656098444
