time,pc,actual_rate,required_rate,arrival_rate,idle_ues,queued_ues,active_ues,interference,sum_tx_power,avg_antennas,sm0_cnt,sm1_cnt,sm2_cnt,sm3_cnt,reward,pc_kw,qos_reward,drop_ratio
"Mon, 00:00",0.0,0.0,0.0,0.0,0,0,0,0.0,44.8,64.0,7,0,0,0,0.0,0.0,0.0,0.0
"Mon, 00:01",181.17015076373673,0.0,0.0,0.0,0,0,0,0.0,0.0,60.0,0,0,0,7,-0.18117015075683593,0.18117015075683593,0.0,0.0
"Mon, 00:02",181.17015076373673,0.0,0.0,0.0,0,0,0,0.0,0.0,56.0,0,0,0,7,-0.18117015075683593,0.18117015075683593,0.0,0.0
"Mon, 00:03",181.17015076373673,0.0,39.35406698564593,0.0,2,0,0,0.0,0.0,52.0,0,0,0,7,-0.18117015075683593,0.18117015075683593,0.0,0.0
"Mon, 00:04",181.17015076373673,0.0,68.1603773584906,0.0,0,2,0,0.0,0.0,50.857142857142854,0,0,0,7,-0.18117015075683593,0.18117015075683593,0.0,0.0
"Mon, 00:05",181.17015076373673,0.0,381.12244897959476,0.0,0,2,0,0.0,0.0,50.857142857142854,0,0,0,7,-0.18117015075683593,0.18117015075683593,0.0,0.0
"Mon, 00:06",189.59897111038006,178.6269901259923,10.987243094952014,0.0,0,0,2,4.872752825939251e-13,30.400000000000002,50.857142857142854,6,1,0,0,-2.1895969685078596,0.1895989685058594,-1.9999980000020001,1.0
"Mon, 00:07",408.57610831157893,91.61571398874818,4.488312287698281,0.0,0,0,2,0.0,5.2,49.142857142857146,1,4,2,0,-0.3992094535318871,0.40857611083984374,0.009366657307956645,0.0
"Mon, 00:08",286.27472437842624,162.22957050991693,25.082283948620777,0.0,1,0,4,0.0,5.2,45.714285714285715,1,0,3,3,-0.279841392215092,0.28627471923828124,0.006433327023189243,0.0
"Mon, 00:09",318.4018694496162,87.99753383573517,15.897100389855574,0.0,1,0,3,0.0,5.2,42.285714285714285,1,0,3,3,-0.30906853150351,0.31840185546875,0.009333323965239993,0.0
"Mon, 00:10",261.4786001246529,61.80041448692385,8.876498079707567,0.0,1,0,2,0.0,5.2,38.857142857142854,1,0,0,6,-0.2544786142969365,0.26147860717773436,0.0069999928807978305,0.0
"Mon, 00:11",246.2042734151991,0.0,6.75675675675676,0.0,1,0,0,0.0,0.0,35.42857142857143,0,1,0,6,-0.238504273300901,0.2462042694091797,0.007699996108278694,0.0
"Mon, 00:12",181.17015076373673,0.0,7.42574257425743,0.0,1,0,0,0.0,0.0,31.428571428571427,0,0,0,7,-0.18117015075683593,0.18117015075683593,0.0,0.0
"Mon, 00:13",181.17015076373673,0.0,13.326504004470111,14.999999999999993,2,0,0,0.0,0.0,27.428571428571427,0,0,1,6,-0.18117015075683593,0.18117015075683593,0.0,0.0
"Mon, 00:14",181.17015076373673,0.0,14.71380471380472,14.999999999999993,2,0,0,0.0,0.0,24.0,0,0,2,5,-0.18117015075683593,0.18117015075683593,0.0,0.0
"Mon, 00:15",199.91189049791652,0.0,16.44573322286662,14.999999999999993,2,0,0,0.0,0.0,21.714285714285715,0,1,1,5,-0.19991189575195312,0.19991189575195312,0.0,0.0
"Mon, 00:16",271.0629268568126,71.98203917045802,10.409770357711565,14.999999999999993,0,0,2,0.0,2.8000000000000003,20.0,1,0,3,3,-0.27106292724609377,0.27106292724609377,0.0,0.0
"Mon, 00:17",270.8880825913324,72.08418846755845,3.0756549960579136,14.999999999999993,0,0,2,0.0,2.8000000000000003,19.428571428571427,1,0,0,6,-0.2708880920410156,0.2708880920410156,0.0,0.0
"Mon, 00:18",251.19408986872696,0.0,0.0,14.999999999999993,0,0,0,0.0,0.0,18.857142857142858,0,1,0,6,-0.24612742772711868,0.251194091796875,0.005066664069756343,0.0
"Mon, 00:19",199.91189049791652,0.0,0.0,14.999999999999993,0,0,0,0.0,0.0,17.714285714285715,0,0,0,7,-0.19991189575195312,0.19991189575195312,0.0,0.0
"Mon, 00:20",199.91189049791652,0.0,5.208333333333334,14.999999999999993,1,0,0,0.0,0.0,16.571428571428573,0,0,0,7,-0.19991189575195312,0.19991189575195312,0.0,0.0
"Mon, 00:21",199.91189049791652,0.0,5.597014925373135,14.999999999999993,1,0,0,0.0,0.0,16.0,0,0,0,7,-0.19991189575195312,0.19991189575195312,0.0,0.0
"Mon, 00:22",199.91189049791652,0.0,6.048387096774196,14.999999999999993,1,0,0,0.0,0.0,16.0,0,0,0,7,-0.19991189575195312,0.19991189575195312,0.0,0.0
"Mon, 00:23",199.91189049791652,0.0,6.578947368421055,14.999999999999993,1,0,0,0.0,0.0,16.0,0,0,0,7,-0.19991189575195312,0.19991189575195312,0.0,0.0
"Mon, 00:24",199.91189049791652,0.0,12.348524762908328,14.999999999999993,2,0,0,0.0,0.0,16.0,0,0,0,7,-0.19991189575195312,0.19991189575195312,0.0,0.0
