id,sleep_switches,steps,time,sleep_time,energy_consumption,ant_switches,num_requests,num_rejects,disconnects,cell_traffic,cell_dropped_traffic,avg_pc,avg_tx_power,avg_num_ants,avg_sum_rate,avg_req_sum_rate,avg_serving_ues,avg_queued_ues,avg_covered_ues,avg_sleep_ratios,avg_reject_rate,avg_cell_drop_ratio,avg_cell_data_rate,avg_sleep_switch_fps,avg_ant_switch_fps
0,[2031. 2223.  979.  586.],10081.0,201.60000000059856,[29.844 18.038 63.945 89.773],10102.623740813522,5848.0,128704.0,126719.0,2278.0,3789000000.0,49627805.30648618,50.107249979235334,0.3542505703799165,17.883940085308996,9.293322170437387,1.5482772653935781,0.23499652812221009,0.047217537942664416,1.2830076381311377,[0.148 0.089 0.317 0.445],0.9845770139234212,0.013097863633276903,18794642.857087057,[10.074 11.027  4.856  2.907],29.00793650785038
1,[2036. 2317.  909.  611.],10081.0,201.60000000059856,[29.367 18.109 57.522 96.602],10501.046265819392,4752.0,132935.0,130983.0,2152.0,2923500000.0,76555279.36139281,52.083356144326345,0.30465231623846223,17.014581886717586,8.9003483556383,1.5222114408871932,0.2183315147306815,0.048606289058625136,1.1285586747346494,[0.146 0.09  0.285 0.479],0.9853161319441832,0.026186173887940076,14501488.09519504,[10.099 11.493  4.509  3.031],23.571428571358588
2,[1679. 2004.  934.  615.],10081.0,201.60000000059856,[ 24.141  17.84   58.019 101.6  ],10710.582403123597,3368.0,117327.0,115682.0,1643.0,2539500000.0,62211138.467004076,53.1226188033089,0.2515226664021378,16.769368118242237,6.938225684495404,1.283366995850339,0.1670469199484178,0.04830869953377641,0.9951393710941375,[0.12  0.088 0.288 0.504],0.985979356840284,0.024497396521757857,12596726.19043879,[8.328 9.94  4.633 3.051],16.706349206299606
3,[1991. 2263.  954.  590.],10081.0,201.60000000059856,[28.53  19.054 60.62  93.396],10765.330382166083,4352.0,128332.0,126369.0,2147.0,2932500000.0,64799392.195335835,53.3941592211369,0.3028667790893709,17.087193730780676,8.94859353979601,1.6116241694812858,0.2175379426644182,0.05029262969943458,1.0973117746255332,[0.142 0.095 0.301 0.463],0.984703737181685,0.022096979435749644,14546130.952337764,[ 9.876 11.225  4.732  2.927],21.587301587237494
4,[1885. 2140.  980.  572.],10081.0,201.60000000059856,[27.778 17.62  65.52  90.682],10552.677613603553,4560.0,127739.0,125942.0,2007.0,2740500000.0,49432226.093023464,52.33943861523335,0.29032834044241107,16.987203650431503,8.430311784345674,1.5388185602575613,0.2079158813609761,0.039579406804880465,1.062791389743081,[0.138 0.087 0.325 0.45 ],0.9859322524835799,0.0180376668830591,13593749.99995964,[ 9.35  10.615  4.861  2.837],22.619047618980463
5,[1701. 1915.  941.  593.],10081.0,201.60000000059856,[24.883 16.2   63.023 97.494],10182.074822844963,5256.0,111830.0,110369.0,1600.0,2466000000.0,60079943.10259979,50.50131347507606,0.27402043448070185,17.235194921138778,6.733148270672907,1.307554292432201,0.163575042158516,0.03471877789901796,0.9549647852395595,[0.123 0.08  0.313 0.484],0.986935527139408,0.02436331837088394,12232142.85710654,[8.437 9.499 4.668 2.941],26.071428571351166
6,[2048. 2252.  935.  574.],10081.0,201.60000000059856,[30.471 17.572 62.996 90.561],10278.03263214151,5104.0,137162.0,135193.0,2303.0,2985000000.0,64204575.71954851,50.977247456311176,0.33095923023509,17.19750024799127,9.295618564358195,1.8736386056380487,0.23598849320503917,0.051879773831961115,1.1647654002579109,[0.151 0.087 0.312 0.449],0.9856447120922704,0.02150907059281357,14806547.619003657,[10.159 11.171  4.638  2.847],25.317460317385148
