demand,done,dropped,delay,delay_budget,service_time,avg_tx_power,avg_chan_gain,avg_signal,avg_interference,avg_sinr
1500000.0,1500000.0,0.0,0.04300000000000003,0.3,0.016000000000000007,6.0,3.780688596583016e-13,1.3383637631903876e-10,0.0,670.770832060375
1500000.0,1500000.0,0.0,0.04000000000000003,0.05,0.022000000000000013,6.0,8.021714842348625e-14,2.8396870541914133e-11,3.438885295442536e-14,121.39820143931149
1500000.0,1500000.0,0.0,0.047000000000000035,0.3,0.03200000000000002,1.7574473306846536,4.635451628477337e-14,4.65160460135355e-12,0.0,23.313248420802722
1500000.0,1500000.0,0.0,0.02000000000000001,0.3,0.01800000000000001,1.2617144688564847,1.2244749347624905e-12,8.582264802911024e-11,0.0,430.13215548276764
1500000.0,1500000.0,0.0,0.06900000000000005,0.3,0.06300000000000004,1.7755415646370436,9.356284174272557e-15,9.460052692350651e-13,1.311015136257804e-13,4.300794830967785
1500000.0,1500000.0,0.0,0.048000000000000036,0.15,0.04400000000000003,2.1520531745349265,2.7448176300041433e-14,3.3412815512073826e-12,2.8404045203396855e-12,14.566264304946777
1500000.0,1500000.0,0.0,0.05400000000000004,0.3,0.048000000000000036,2.861737308425878,1.4138484689503396e-14,2.3415065061832573e-12,5.198207819825036e-14,10.981574064758846
1500000.0,1500000.0,0.0,0.04200000000000003,0.3,0.025000000000000015,2.675952072371614,9.313004973557123e-14,1.4454269876218456e-11,0.0,72.4429553336393
1500000.0,1500000.0,0.0,0.1580000000000001,0.3,0.028000000000000018,4.2160319517522575,4.075407163761464e-14,1.0047095298189888e-11,0.0,50.35475898489356
1500000.0,1500000.0,0.0,0.06600000000000004,0.3,0.04000000000000003,5.6000000000000005,8.32637221789644e-15,2.564522643112104e-12,0.0,12.853060090758538
1500000.0,1500000.0,0.0,0.05600000000000004,0.3,0.023000000000000013,3.733333333333334,5.945759448078848e-14,1.2208626066721903e-11,0.0,61.18807524770147
1500000.0,1500000.0,0.0,0.036000000000000025,0.15,0.03100000000000002,4.620371605664983,2.435272259981191e-14,6.166922744162869e-12,0.0,30.907829501400897
1500000.0,1500000.0,0.0,0.037000000000000026,0.3,0.035000000000000024,4.712961727668351,1.5481380063105318e-14,3.997807345596367e-12,0.0,20.036500041142286
1500000.0,1500000.0,0.0,0.047000000000000035,0.15,0.04400000000000003,2.4413207796016008,1.792768181877596e-14,2.319562956825134e-12,0.0,11.62535341555483
1500000.0,1500000.0,0.0,0.058000000000000045,0.3,0.05200000000000004,1.7472468646996806,1.5522090170150998e-14,1.3897953296361627e-12,0.0,6.965476765684502
1500000.0,1500000.0,0.0,0.06100000000000005,0.3,0.05600000000000004,1.9259512354581005,1.2447154986561181e-14,1.1442974484606601e-12,0.0,5.735072726407435
1500000.0,1500000.0,0.0,0.05500000000000004,0.3,0.05000000000000004,2.4325880467744856,1.6433843452052143e-14,1.8703026088253827e-12,0.0,9.373717905630626
1500000.0,1500000.0,0.0,0.059000000000000045,0.3,0.03400000000000002,4.800000000000001,1.9654599176501426e-14,4.4340775742187225e-12,0.0,22.22303073111404
1500000.0,1500000.0,0.0,0.02000000000000001,0.15,0.01800000000000001,2.1319673652632347,7.368946529917548e-13,7.193903890549694e-11,0.0,360.5492789885067
1500000.0,1500000.0,0.0,0.06300000000000004,0.3,0.05600000000000004,2.1538208480525487,1.2220673264630971e-14,1.2084789008634902e-12,0.0,6.056741972206982
1500000.0,1500000.0,0.0,0.02000000000000001,0.3,0.01800000000000001,1.577132188032537,9.485136445969732e-13,6.687413403477884e-11,1.4628988573321934e-13,257.2422511912348
1500000.0,1500000.0,0.0,0.06100000000000005,0.3,0.05500000000000004,1.8360592298332001,1.3213477191260604e-14,1.1009841997103826e-12,2.541234757002612e-15,5.445615052496777
1500000.0,1500000.0,0.0,0.03400000000000002,0.3,0.03000000000000002,2.1948258055915653,1.2315386148192943e-13,1.2352608897188237e-11,1.1519352454348e-12,28.30405535732811
1500000.0,1500000.0,0.0,0.2930000000000002,0.3,0.022000000000000013,6.2,6.921132370447226e-14,2.6203407154513196e-11,8.999022658559226e-15,126.24808093655656
1500000.0,1500000.0,0.0,0.2650000000000002,0.3,0.02000000000000001,4.031197966091339,1.4090825623296432e-13,3.521780270777179e-11,0.0,176.50713113539177
1500000.0,1500000.0,0.0,0.09200000000000007,0.3,0.028000000000000018,3.7125346892724402,6.50447410635071e-14,1.5110575282555662e-11,0.0,75.73227424380698
1500000.0,1500000.0,0.0,0.03400000000000002,0.15,0.02100000000000001,3.2000000000000006,1.474965285050991e-13,2.2183477887166906e-11,0.0,111.1807591450093
1500000.0,1500000.0,0.0,0.07100000000000005,0.3,0.01900000000000001,6.4,1.597229614260337e-13,6.440029804697679e-11,4.076111605530878e-14,268.0136873748097
1500000.0,1500000.0,0.0,0.02900000000000002,0.3,0.017000000000000008,4.800000000000001,4.178150106015678e-13,9.425906639171372e-11,0.0,472.41440729152316
1500000.0,1500000.0,0.0,0.09800000000000007,0.3,0.01800000000000001,6.4,1.6025552059353994e-13,6.461502590331531e-11,0.0,323.84226083237087
1500000.0,1500000.0,0.0,0.09500000000000007,0.3,0.016000000000000007,2.528754926404471,1.0014506385977427e-12,1.5701024062610662e-10,0.0,786.9152815055062
1500000.0,1500000.0,0.0,0.20100000000000015,0.3,0.017000000000000008,3.423748357865177,4.347612135196869e-13,9.321529602163496e-11,0.0,467.18316344830436
1500000.0,1500000.0,0.0,0.07100000000000005,0.3,0.022000000000000013,3.1582192980675683,1.3913077956807727e-13,2.724314180519937e-11,0.0,136.53914876663345
