cluster,weekday,time,Delay Sensitive,Delay Stringent,Delay Tolerant
0,Thu,21:20,310541.8180728943,10706.77782257936,526647.504778992
0,Thu,21:40,299293.16186355473,7525.744401440839,509604.69021967374
0,Thu,22:00,290235.99375414214,7196.179455116007,417546.2839574162
0,Thu,22:20,247554.17925629352,8377.421708629936,418398.33382557
0,Thu,22:40,215209.2429636005,6819.282334016591,408008.45899835735
0,Thu,23:00,252112.80620558088,6773.030921850581,378019.2165511744
0,Thu,23:20,209452.35069459217,1895.053457613936,279486.24414219946
0,Thu,23:40,150347.2547395345,1056.3425509711674,232802.86533948075
0,Fri,00:00,173257.9069914365,2867.7974154083145,290834.5766558277
0,Fri,00:20,157811.84048084074,4504.009944344855,313855.13576393266
0,Fri,00:40,165932.36347010825,3219.8320293940847,301935.4175818982
0,Fri,01:00,99004.09424528333,2797.660078199142,278681.9137576468
0,Fri,01:20,104503.94163159236,1661.0376585732904,286082.7899399778
0,Fri,01:40,85291.64734782482,862.6132920350436,282172.6444569038
0,Fri,02:00,98997.55283566983,1295.0858408564895,251680.9239915316
0,Fri,02:20,102683.5237464123,1491.3374364601775,252360.99988007956
0,Fri,02:40,91900.69650276384,1038.80322890989,265069.1848620831
0,Fri,03:00,108687.10133376172,1194.2409813293468,238309.99440369487
0,Fri,03:20,99673.8690321095,453.969678622931,241749.674432622
0,Fri,03:40,111508.64762325192,1102.7613190765762,263368.0556147351
0,Fri,04:00,99016.43456076056,1421.1453150879445,230039.92519818983
0,Fri,04:20,107193.35844817788,2039.5217253083752,267252.71053334465
0,Fri,04:40,118288.77401804188,1577.6419124785166,314469.3220162897
0,Fri,05:00,181999.75208436028,1644.6691467868789,340429.68469717115
0,Fri,05:20,213025.87762460465,2987.708739568681,347055.30690816033
0,Fri,05:40,200230.5497427416,3611.8919520190766,393405.57737822057
0,Fri,06:00,196715.31590700732,4730.06544778053,451114.1585212387
0,Fri,06:20,214661.75867016715,3925.259109294073,529391.7308298295
0,Fri,06:40,267213.59100068506,9504.541897098476,538240.0657719276
0,Fri,07:00,251234.55175301837,17872.949906433878,579080.9569698941
0,Fri,07:20,256320.73625279253,22820.703812768086,588541.3602696083
0,Fri,07:40,252631.7575375088,24833.76324459444,503183.751158461
0,Fri,08:00,254818.18677196404,33789.51472323614,616066.8159442256
0,Fri,08:20,259144.88446709505,32656.62061526962,593424.6195263301
0,Fri,08:40,249015.3836947781,23192.651818232676,525049.0514022448
0,Fri,09:00,245323.02623125163,29568.631558653015,655572.8075314004
0,Fri,09:20,258055.790144982,25207.978878173384,564060.0489402717
0,Fri,09:40,253420.2194196622,20878.382359345545,571529.9031813331
0,Fri,10:00,261743.47876858988,21972.379193324006,653317.4401644736
0,Fri,10:20,304772.1769172353,19647.44427560892,662349.5789981105
0,Fri,10:40,313089.935795869,11268.315212900276,608681.1765642597
0,Fri,11:00,317347.1241949681,15311.844513437987,666252.9250862198
0,Fri,11:20,315825.86511653906,13376.42177402568,689869.2843640444
0,Fri,11:40,338562.2058759301,18611.933855081377,704568.5541704082
0,Fri,12:00,303764.4161615807,21918.513285402063,690893.2157433723
0,Fri,12:20,336427.54019752884,21820.22194457456,687285.7194642241
0,Fri,12:40,330055.4258060646,17824.313275426855,572885.7428438085
0,Fri,13:00,396641.2528192804,26634.22601059699,726863.7188832558
0,Fri,13:20,373000.4103647522,20883.60272266204,722934.1384026048
0,Fri,13:40,345681.24286452815,21013.18446090491,716108.0866701517
0,Fri,14:00,394211.50921494944,21758.393571075,702177.4195817846
0,Fri,14:20,371327.2229653439,19877.504103966658,708909.3186352007
0,Fri,14:40,318599.4551245221,16846.51271434933,737385.4881231987
0,Fri,15:00,396564.1756268539,13643.503166504996,751013.8928467891
0,Fri,15:20,366173.76490528695,14881.65497654347,711506.7339147727
0,Fri,15:40,273607.4219399384,14659.883273564765,553535.8236763659
0,Fri,16:00,379923.057156678,11511.429579607056,711402.8866543894
0,Fri,16:20,362613.0049831222,12100.738116212233,700812.3368439769
0,Fri,16:40,302014.6509522412,11249.991516576898,588670.6767305143
0,Fri,17:00,322995.0081466973,13812.137964471956,680432.5442905205
0,Fri,17:20,355182.02808328427,15043.344305135872,665697.711408276
0,Fri,17:40,326400.6158402947,9606.099212467983,582639.831891194
0,Fri,18:00,324709.1605929643,9168.614296012698,647836.3617621481
0,Fri,18:20,340683.239249793,15498.718442473391,604956.3013250042
0,Fri,18:40,335473.3626080747,13566.655333202922,522036.4731130148
0,Fri,19:00,394650.2243764542,14235.42445216204,628295.4012238526
0,Fri,19:20,341946.0879004846,12149.15783181554,581397.3550306256
0,Fri,19:40,337167.9972470154,11916.730357940356,568704.7760774636
0,Fri,20:00,364023.237075006,11483.845755402335,547010.1585102439
0,Fri,20:20,361761.1729870574,14620.68280590694,579520.0971504317
0,Fri,20:40,351994.9482292573,14467.06375128535,536825.739639716
0,Fri,21:00,360808.68660288985,13940.635415277276,570561.8109079496
0,Fri,21:20,361363.68289827154,7873.159050111387,554062.2833361321
0,Fri,21:40,321886.3711534979,10278.88447330713,502970.80688142736
0,Fri,22:00,284838.5669871745,9495.448014836238,514727.6555070044
0,Fri,22:20,333608.2296886769,12664.751299124571,451897.9994185117
0,Fri,22:40,246829.74895805505,7516.796758609963,440812.8077624395
0,Fri,23:00,277417.0621222304,9181.209136922496,416908.5315492685
0,Fri,23:20,255232.2486792263,10018.816614563371,402286.206468688
0,Fri,23:40,190160.37108286505,9261.343069916067,355302.4876567867
0,Sat,00:00,195238.4714610773,7175.505868951072,367694.5043352298
0,Sat,00:20,177989.1384665641,7545.33723271836,358843.80438063183
0,Sat,00:40,175441.22307078022,6197.119397046066,301832.8615391219
0,Sat,01:00,140940.02769090794,3481.9677489616697,297362.9094425182
0,Sat,01:20,117354.18770416029,2360.5514153366807,309853.7878502012
0,Sat,01:40,126108.08517158832,2147.1961412026963,273237.71072047343
0,Sat,02:00,117840.60922363675,2842.644129650441,300936.3735244247
0,Sat,02:20,98908.95695522951,2960.634265307788,239960.0708656928
0,Sat,02:40,109237.5912013492,858.9981658612109,212416.183457637
0,Sat,03:00,111464.64826122916,795.7822369972575,250707.1129164295
0,Sat,03:20,77990.29556863062,615.6155522642656,232609.8861253237
0,Sat,03:40,91290.83706652214,791.5786206879383,229240.0723813012
0,Sat,04:00,105246.81552108609,805.3342092944288,234539.3857582369
0,Sat,04:20,89172.20647421165,1048.1644839800842,256810.1589893092
0,Sat,04:40,98710.33013978956,1043.6017103133415,260826.50833166813
0,Sat,05:00,109307.62813102028,1452.6766920455564,260436.49023159748
0,Sat,05:20,119125.5042507086,1991.36751587854,265082.48223197187
0,Sat,05:40,124390.17272703376,2828.8925803348834,300612.5822754212
0,Sat,06:00,126534.3073292788,1694.5812609139432,294535.1451765511
0,Sat,06:20,134574.03842873295,2110.7765553177182,332470.48049011803
0,Sat,06:40,161291.61818866528,4454.69320295834,334159.11105898366
0,Sat,07:00,155311.9245394331,4105.59718144512,363482.621910086
0,Sat,07:20,168449.6433696853,5478.3275989014455,416530.7301536175
0,Sat,07:40,207694.32442601875,8853.5899508317,474314.04883796856
0,Sat,08:00,212690.31163700268,8972.59839023054,496704.2432456291
0,Sat,08:20,244503.30286463737,9418.475191837351,483848.1481464426
0,Sat,08:40,245668.27049164375,10316.386520403272,573530.7241066765
0,Sat,09:00,252029.23415928087,8799.166234232436,597270.5868682736
0,Sat,09:20,270331.880606552,9469.027717788884,602337.670844909
0,Sat,09:40,254685.15108379035,7380.595448352554,544262.0791602713
0,Sat,10:00,281785.27747714426,10909.374339315904,642396.6089167544
0,Sat,10:20,277622.7592886777,9330.166311128463,613622.5714577942
0,Sat,10:40,272910.1306249217,9735.652212544255,500902.1847053883
0,Sat,11:00,305798.3503475623,10151.456704238548,677224.801380087
0,Sat,11:20,316186.0085473868,11041.265532697602,668911.0460691792
0,Sat,11:40,294841.6448523069,9606.823500734949,637856.9394396935
0,Sat,12:00,292746.97843355866,9974.27884941671,697122.5359457188
0,Sat,12:20,354275.0954158458,13135.06894319782,643310.8777968925
0,Sat,12:40,333042.38625150785,10860.000907713977,688170.9815972748
0,Sat,13:00,301495.15206506447,11384.79135011356,655570.0480745784
0,Sat,13:20,339168.2413780499,12966.429539803938,704641.0486267919
0,Sat,13:40,328936.5418844383,12168.992418300477,556454.430166406
0,Sat,14:00,358928.40143292747,14814.121881121937,713285.0431088412
0,Sat,14:20,352505.11132526153,16396.874645984823,717524.2482259212
0,Sat,14:40,361799.52516925335,13340.357937809367,748105.916015977
0,Sat,15:00,358590.9887844805,12853.635982246757,739198.8178643698
0,Sat,15:20,331955.4044522398,13229.415448076908,619588.2664147625
0,Sat,15:40,289516.752022771,11503.15893269836,547149.432612798
0,Sat,16:00,326480.019338332,13062.736363663997,706962.3835872542
0,Sat,16:20,322277.03664232226,10980.340095689611,699196.6255108344
0,Sat,16:40,326815.54162251507,12485.571580613858,591177.1963838396
0,Sat,17:00,361503.99487565353,11985.658795620726,638763.0899627808
0,Sat,17:20,373029.6694339601,10614.433767929311,624362.2656231361
0,Sat,17:40,341172.6150481947,12561.872866423526,630501.8482169827
0,Sat,18:00,352731.6955480504,11218.03210772325,623551.1719486234
0,Sat,18:20,411576.4199689112,12035.49845804012,605292.1492823946
0,Sat,18:40,425224.7444009493,11410.294721218614,660386.9722932302
0,Sat,19:00,366061.7928692379,14913.7207808223,619223.8188982318
0,Sat,19:20,403183.1792311857,16266.493651429986,594185.877857552
0,Sat,19:40,374058.5299347533,13674.095562359336,615072.0180972379
0,Sat,20:00,415946.4736480304,13015.416716133142,577805.3123858878
0,Sat,20:20,363669.9716761286,11418.910217912007,583172.6572492676
0,Sat,20:40,363667.0692935509,12553.645739703095,604608.3678086797
0,Sat,21:00,371885.6560628988,16231.608744613352,574132.1882377242
0,Sat,21:20,343161.45522107324,12959.24921843229,538159.318754737
0,Sat,21:40,329808.1769856975,14108.970304472474,485867.0834666548
0,Sat,22:00,319585.2098240478,10315.233478580452,491894.02748861926
0,Sat,22:20,327361.43647248845,12700.308050756732,495491.0479927663
0,Sat,22:40,288997.4499378751,8915.104192086199,447198.9079967592
0,Sat,23:00,245030.9255068553,13322.697875160342,387391.8902315029
0,Sat,23:20,235822.72421196173,7674.94493115626,397573.6098043601
0,Sat,23:40,212054.7657736081,7402.394641531762,323151.9086401723
0,Sun,00:00,212327.85656422895,4921.867886838574,358977.4225747397
0,Sun,00:20,174437.1126047206,6685.349526232967,319195.491131145
0,Sun,00:40,159552.64323131513,3041.398786530639,312967.4739522118
0,Sun,01:00,141524.62283900668,2605.8496306717825,307033.9162896992
0,Sun,01:20,115938.7575326464,2974.9309415678435,291793.41656843474
0,Sun,01:40,138237.51266478226,2092.04734798478,271594.4419165047
0,Sun,02:00,110716.9328367796,2230.7489247619046,276892.6770563613
0,Sun,02:20,101874.34470681818,639.268871430474,253578.9275325545
0,Sun,02:40,84807.43871964725,358.0107788420546,251877.8627817188
0,Sun,03:00,116381.26573638964,1344.4680859586572,225875.01094459195
0,Sun,03:20,97658.09975067992,569.601985960785,228219.1443322626
0,Sun,03:40,99704.31479246484,389.0675199176754,237367.79944481768
0,Sun,04:00,84735.76702798196,689.1744721861199,226802.12064170607
0,Sun,04:20,113438.8344284476,759.8683853412624,216823.1546381021
0,Sun,04:40,75195.02798417535,264.7645355753153,229119.4779590916
0,Sun,05:00,99628.56290712136,1108.8345476176212,268857.41988321004
0,Sun,05:20,99295.8370461956,1037.5365335846818,254179.5611541569
0,Sun,05:40,146714.7597239247,762.2617032494106,268574.9877965922
0,Sun,06:00,131073.02191272427,3609.500009283173,312709.11763682234
0,Sun,06:20,125923.14686857478,2760.97010264888,334177.1341335188
0,Sun,06:40,164904.27356498523,1988.9245557449735,369165.8341144092
0,Sun,07:00,168299.21467799717,4366.793128662304,399406.8754709114
0,Sun,07:20,179698.98342661504,4409.035697104664,447164.725065827
0,Sun,07:40,246315.98941660576,7256.874287161348,479744.7420760563
0,Sun,08:00,209934.2530133053,8638.339430398013,576802.5650355422
0,Sun,08:20,253237.36529012324,10064.158570944135,487510.10809179937
0,Sun,08:40,225167.6642447517,6437.335569614438,462718.0871635534
0,Sun,09:00,259821.48714258068,8971.061215552305,622508.6545412933
0,Sun,09:20,241420.85542709223,11964.801178836726,567231.985414417
0,Sun,09:40,265444.83220101,11260.035627163925,591843.99579964
0,Sun,10:00,297333.7459793275,8246.177507253282,616791.6106281183
0,Sun,10:20,256740.5183708204,11407.591955229786,604308.982502086
0,Sun,10:40,250532.2178971272,7983.626498279323,584715.8191627597
0,Sun,11:00,316136.6411680829,9296.182940283445,655692.0900669012
0,Sun,11:20,267590.9751454916,10181.173080136245,598117.1056934267
0,Sun,11:40,315541.56124444853,6679.282480679688,602420.3043749677
0,Sun,12:00,283998.3481263138,8255.167604967088,672057.7804908641
0,Sun,12:20,298603.21480171697,11124.686299272516,662540.1532771564
0,Sun,12:40,321928.74263407505,9873.285845751028,645759.1138860632
0,Sun,13:00,294138.5198468204,12613.11602714431,700512.8263963193
0,Sun,13:20,308889.0200808524,14361.208789793543,629042.2889469645
0,Sun,13:40,296638.13938147586,9507.915300338556,593154.123395554
0,Sun,14:00,339078.0348194793,12462.609580626477,719802.7059362789
0,Sun,14:20,335186.9672977012,12325.00816629305,718780.8290515712
0,Sun,14:40,334935.5580263097,14576.67524296286,648609.7102060164
0,Sun,15:00,359223.090136037,12681.60584569805,771034.4738431319
0,Sun,15:20,363064.1532633138,14566.565874522445,734611.7365922887
0,Sun,15:40,333620.33842490887,14343.770705164594,762438.9264028135
0,Sun,16:00,324363.85767598246,10072.40666524806,681456.9848225089
0,Sun,16:20,337543.5263848489,14947.56763578811,655232.7087262352
0,Sun,16:40,379653.3029742535,18006.638711809184,691142.6804466988
0,Sun,17:00,324164.9324122148,15114.826081571508,643684.8332072344
0,Sun,17:20,358429.6901089032,18553.32002266313,623922.3262795894
0,Sun,17:40,324551.8530459531,10878.615997138726,545326.006350472
0,Sun,18:00,353731.16947612085,14249.72451695995,681651.7048787375
0,Sun,18:20,323719.0039334657,13268.89727083932,577731.9204731146
0,Sun,18:40,344281.43856928323,17889.074852275877,590707.4122727074
0,Sun,19:00,335145.8327349377,15783.67747140074,586152.0424242618
0,Sun,19:20,342781.7766110288,13203.849896448684,581048.5439291752
0,Sun,19:40,340727.9611210401,13464.540389618862,589123.6579135711
0,Sun,20:00,354655.6928616286,18306.154843425506,583932.4503511776
0,Sun,20:20,331881.7730834285,8118.397616810358,566927.4717075361
0,Sun,20:40,305573.4787221141,10342.957128826556,564085.5625926031
0,Sun,21:00,346813.7039956749,9005.357900442625,592345.5938792931
0,Sun,21:20,303889.927215688,8637.386749973452,516526.0984390756
0,Sun,21:40,285853.77305644937,9226.810591727852,505064.3447981784
0,Sun,22:00,272178.2656297247,10708.81920501302,481353.2243240074
0,Sun,22:20,228433.73223113452,5562.40212338677,453628.8297530367
0,Sun,22:40,198148.42610501408,4580.731129678384,379563.1998234346
0,Sun,23:00,191839.28772148563,8530.070079457055,355376.6377316791
0,Sun,23:20,171443.70373070013,5705.443274762171,339502.908513838
0,Sun,23:40,173352.74574924508,3621.5929096289774,313393.1516658091
1,Mon,00:00,142721.974459226,8974.752543356508,232751.92580293305
1,Mon,00:20,163860.31755070903,4856.130657084744,204995.99337462836
1,Mon,00:40,88070.71917497559,2870.3836552461867,191225.44084829497
1,Mon,01:00,110534.67364936728,3235.8227452306505,203410.69944422215
1,Mon,01:20,81934.76177750187,3105.4078476968107,196613.67393449423
1,Mon,01:40,84092.74131020874,4478.918523047583,174116.6121929947
1,Mon,02:00,73001.67146705411,1828.917548902035,186403.15413314413
1,Mon,02:20,73664.87687086433,694.7820723624376,177726.5580979857
1,Mon,02:40,71217.46986614952,627.5912934975939,188074.90008555044
1,Mon,03:00,66907.25491042205,2577.4689512657733,165485.0185910314
1,Mon,03:20,79295.01286189407,2877.58094575254,189712.28544504545
1,Mon,03:40,89669.18444758718,3327.7886046441795,190592.25045445436
1,Mon,04:00,83485.58845337806,2267.0661416550424,228809.35359258065
1,Mon,04:20,106208.62641913698,6363.9817265015845,233976.71168869745
1,Mon,04:40,93120.19345816552,3056.3043981780224,228217.07251491203
1,Mon,05:00,132639.108836231,5294.48386408666,245805.30291753745
1,Mon,05:20,132670.05792844322,7659.222033250854,270928.19041823235
1,Mon,05:40,127257.41561309397,10313.49538945778,323563.46557008463
1,Mon,06:00,158013.60337654114,7743.297919010426,291902.71600474487
1,Mon,06:20,168850.28608016533,4674.614492766644,346139.6684347507
1,Mon,06:40,131999.82162609758,10369.306653447336,378823.79791104194
1,Mon,07:00,170338.48594956007,14713.517737016287,373322.9605451218
1,Mon,07:20,177109.65622156963,25787.310849834004,387688.6714292753
1,Mon,07:40,163882.35848444892,33727.753223185704,351569.6171396353
1,Mon,08:00,173903.48306271512,53081.89854577341,414034.8868509784
1,Mon,08:20,171712.53699493047,44706.45073495071,417141.1676866268
1,Mon,08:40,168340.72376895332,36169.76822195297,422806.3675150276
1,Mon,09:00,163496.7052813329,30889.37639908593,421071.8519742736
1,Mon,09:20,156802.7209894245,32682.488311943125,411413.68709217286
1,Mon,09:40,169337.84778127476,30611.062433695268,406930.2336012879
1,Mon,10:00,183716.20940660345,26138.0164423017,387466.4230760207
1,Mon,10:20,188934.02947484757,20422.969149718185,442567.74391986063
1,Mon,10:40,178397.94492796334,18133.75329130229,413747.43227272073
1,Mon,11:00,227832.44712140583,11683.62206654906,402570.6734593652
1,Mon,11:20,195885.06800927827,22086.97303580804,479888.9060651092
1,Mon,11:40,160781.20215185548,19304.565800261506,396081.8242246283
1,Mon,12:00,184901.6826560957,28687.884635011003,447615.41763070767
1,Mon,12:20,182776.75068680296,36636.030965067526,473388.4627550043
1,Mon,12:40,163129.88727055688,31643.991794767862,389469.184506764
1,Mon,13:00,162812.9708211046,35150.053115103874,419362.4634372897
1,Mon,13:20,166904.73500365435,29627.83371442514,402258.1193579129
1,Mon,13:40,181302.12722492087,32289.01884702098,349295.50501036464
1,Mon,14:00,208100.66653055587,24366.41454518908,431730.0820418029
1,Mon,14:20,199278.13150054004,24574.57938904028,439744.6773423195
1,Mon,14:40,174848.87231789803,20239.34460688811,425652.81405125867
1,Mon,15:00,193330.523106468,23225.884785968872,453712.3344919784
1,Mon,15:20,179325.71945579635,24702.11460228052,435250.5196146521
1,Mon,15:40,217852.04461581892,17914.28193078546,486197.7329935183
1,Mon,16:00,218058.77701450392,11478.045374258316,467477.3210698898
1,Mon,16:20,221136.8087402487,14771.570096542906,437848.4720896291
1,Mon,16:40,218151.2573929248,13307.8696526514,408060.09066733136
1,Mon,17:00,237492.31065391903,21033.83993686389,462386.0999957942
1,Mon,17:20,240391.63236362857,20618.255807510515,382895.5799245987
1,Mon,17:40,224905.76381866247,23025.022012887377,449547.1728765312
1,Mon,18:00,240927.5192993954,15183.243758818997,497766.5674884879
1,Mon,18:20,269770.3052827897,14392.615742662963,464471.7186966704
1,Mon,18:40,241322.2434563177,21280.482948577748,383220.67463401257
1,Mon,19:00,265193.77248396573,17262.432849039764,445260.78656647215
1,Mon,19:20,269563.93481929693,19674.368771067857,437321.69576412986
1,Mon,19:40,280944.83617826307,10110.421654690266,441328.9639926808
1,Mon,20:00,257912.4423837401,18246.76118058283,472314.9472930538
1,Mon,20:20,282412.87437353743,12247.301952111837,454994.1191302387
1,Mon,20:40,265575.7030221725,10901.443026903362,376545.44283768913
1,Mon,21:00,245891.21440785495,19102.5825347143,412330.5148557097
1,Mon,21:20,249419.94934143111,19102.19047520658,413648.35605063714
1,Mon,21:40,196415.73671236937,14168.669631111714,365763.5182729769
1,Mon,22:00,242678.61081925305,8846.10800164741,319291.68934167223
1,Mon,22:20,234090.7192185784,6640.393585718129,304797.5290850328
1,Mon,22:40,152369.04989832197,3396.7303920794902,259671.745862198
1,Mon,23:00,170777.29254185208,10041.201743618783,281206.8926279069
1,Mon,23:20,162663.4168014962,6279.353477629171,261044.71849565863
1,Mon,23:40,145356.25140634007,3251.92214766605,224703.7367724156
1,Tue,00:00,89330.29327476007,3199.870661194081,213270.59901931984
1,Tue,00:20,128867.66089867776,4315.002688501275,212789.65791179892
1,Tue,00:40,168885.66199205094,3970.075735240476,218193.0997423005
1,Tue,01:00,86283.25512027921,553.5512187254667,173201.94908213496
1,Tue,01:20,81626.02752288888,1394.7604881834343,193257.7350006691
1,Tue,01:40,76828.94991130488,2590.3939923441358,185346.8990439922
1,Tue,02:00,75842.45421945927,359.39765326428534,200658.1127495428
1,Tue,02:20,84512.63490510479,735.2270726961384,169918.84417964274
1,Tue,02:40,83811.47195980312,775.3201546709862,191857.4137892977
1,Tue,03:00,89445.91384686269,1493.9583039260026,194127.6509120095
1,Tue,03:20,96222.51058611352,703.8490617417373,162234.0965000947
1,Tue,03:40,90962.03068795313,2217.080399145664,200816.74272756165
1,Tue,04:00,149728.1344224711,1951.712595042224,197360.07628525348
1,Tue,04:20,113922.55508150664,1344.8047820747422,219709.5107250808
1,Tue,04:40,108009.38524963106,2656.270312295918,206070.49339545704
1,Tue,05:00,134865.4449123722,3057.784854105352,242076.8431383771
1,Tue,05:20,154835.3673299549,2254.5336050466685,271280.69579712284
1,Tue,05:40,144482.97606304148,2548.418021885321,298852.9682555381
