id,sleep_switches,steps,time,sleep_time,energy_consumption,ant_switches,cell_traffic,cell_dropped_traffic,num_requests,disconnects,avg_pc,avg_tx_power,avg_num_ants,avg_sum_rate,avg_req_sum_rate,avg_serving_ues,avg_queued_ues,avg_covered_ues,avg_sleep_ratios,num_rejects,avg_reject_rate,avg_cell_drop_ratio,avg_cell_data_rate,avg_sleep_switch_fps,avg_ant_switch_fps
0,[2919. 3195. 1225.  498.],10081.0,201.60000000059856,[29.435 43.036 51.997 77.132],11371.292655510846,8644.0,10098000000.0,88740057.46681899,4881.0,1859.0,56.39962630448389,0.8238865191945184,43.62940184505506,13.561979019370206,0.7904559032215924,0.19650828290844163,0.30245015375458784,1.9495089772839995,[0.146 0.213 0.258 0.383],0.0,0.0,0.008787884478789759,50089285.714136995,[14.479 15.848  6.076  2.47 ],42.876984126856826
1,[2013. 2249. 1278.  683.],10081.0,201.60000000059856,[22.539 17.657 62.12  99.284],10839.433612301362,10972.0,3958500000.0,34382471.2264656,3822.0,1319.0,53.76169830523278,0.3413947029064565,25.279238170816388,8.521788251525043,0.6428293645426199,0.13738716397182818,0.2985814899315544,0.7913897430810436,[0.112 0.088 0.308 0.492],0.0,0.0,0.00868573227901114,19635416.666608367,[ 9.985 11.156  6.339  3.388],54.424603174441586
2,[1580. 1857. 1212.  727.],10081.0,201.60000000059856,[ 17.018  17.652  62.099 104.831],10603.956158536317,9864.0,3438000000.0,28218609.330117673,2662.0,943.0,52.5937712455909,0.25866481499851074,23.749231227060807,6.34114228891702,0.4585183115181086,0.09969249082432298,0.22616803888503126,0.6725523261581192,[0.084 0.088 0.308 0.52 ],0.0,0.0,0.008207856116962673,17053571.428520795,[7.837 9.211 6.012 3.606],48.92857142842616
3,[2009. 2237. 1368.  620.],10081.0,201.60000000059856,[22.302 21.539 69.254 88.505],11158.126166891549,10512.0,3819000000.0,34728452.91836372,3330.0,1357.0,55.342357736786674,0.34444995536156936,24.33052276559865,8.792895901859392,0.6289019642567639,0.1400654696954667,0.24749528816585656,0.7402043448070628,[0.111 0.107 0.344 0.439],0.0,0.0,0.009093598564640933,18943452.380896136,[ 9.965 11.096  6.786  3.075],52.14285714270233
4,[1971. 2246. 1298.  658.],10081.0,201.60000000059856,[23.016 20.146 63.962 94.476],10795.890927323775,11448.0,4167000000.0,37388197.03180742,3635.0,1303.0,53.54573418968228,0.3706378335482574,26.73266541017756,8.723317568764276,0.6731177857428516,0.14066064874516418,0.29292728895942866,0.811526634262474,[0.114 0.1   0.317 0.469],0.0,0.0,0.008972449491674448,20669642.857081488,[ 9.777 11.141  6.438  3.264],56.78571428554569
5,[1706. 1925. 1246.  658.],10081.0,201.60000000059856,[18.53  19.836 66.786 96.448],10422.159178614571,10504.0,3775500000.0,35614090.430182286,2664.0,984.0,51.69208996436122,0.3048507092550326,24.271004860628906,6.96785409885837,0.4544223036822354,0.10614026386271204,0.2057335581787521,0.7289951393710942,[0.092 0.098 0.331 0.478],0.0,0.0,0.009432946743525966,18727678.571372967,[8.462 9.549 6.181 3.264],52.10317460301991
6,[2045. 2270. 1253.  623.],10081.0,201.60000000059856,[23.498 19.752 67.184 91.166],11027.894598616564,10008.0,3783000000.0,25043585.189131502,3589.0,1415.0,54.69643189473389,0.33020533677214287,22.794960817379227,8.934873502035087,0.6652788388034396,0.14849717289951395,0.278444598750124,0.7595476639222299,[0.117 0.098 0.333 0.452],0.0,0.0,0.006620033092553926,18764880.95232524,[10.144 11.26   6.215  3.09 ],49.64285714270975
