drop_ratio,ue_drop_ratio,delay_ratio,qos_reward,pc_kw,reward
0.0,0.0,0.0,0.0,0.3123623352050781,-0.3123623352050781
0.0,0.0,0.0,0.0,0.3123623352050781,-0.3123623352050781
0.0,0.0,0.16,0.004199995817885576,0.433568359375,-0.4167683761034577
0.0,0.0,0.12111111,0.004394442985921717,0.4501078186035156,-0.43253004665982875
0.0,0.0,0.0,0.0,0.3632327575683594,-0.3632327575683594
0.0,0.0,0.0,0.0,0.3632327575683594,-0.3632327575683594
0.0,0.0,0.0,0.0,0.3632327575683594,-0.3632327575683594
0.0,0.0,0.0,0.0,0.3632327575683594,-0.3632327575683594
0.0,0.0,0.0,0.0,0.3632327575683594,-0.3632327575683594
0.0,0.0,0.0,0.0,0.48327276611328124,-0.48327276611328124
0.0,0.0,0.20533334,0.003973332519394661,0.6549579467773438,-0.6390646166997651
0.0,0.0,0.15333334,0.004233329086096497,0.34485955810546876,-0.32792624176108276
0.0,0.0,0.06666667,0.0046666619826199966,0.37612075805664064,-0.35745411012616063
0.0,0.0,0.0,0.0,0.3758992614746094,-0.3758992614746094
0.0,0.0,0.23333333,0.0038333294950367853,0.3474361267089844,-0.33210280872883724
0.0,0.0,0.0,0.0,0.411481689453125,-0.411481689453125
0.0,0.0,0.27222222,0.0036388876825490662,0.4091862487792969,-0.3946306980491006
0.0,0.0,0.0,0.0,0.37589617919921875,-0.37589617919921875
0.0,0.0,0.12666667,0.0043666623079516445,0.39105618286132815,-0.3735895336295216
0.0,0.0,0.11333334,0.004433328881626354,0.42995184326171876,-0.41221852773521334
0.0,0.0,0.47555557,0.0026222212812588045,0.36906048583984374,-0.35857160071480854
0.0,0.0,0.0,0.0,0.34627593994140626,-0.34627593994140626
0.0,0.0,0.0,0.0,0.4461781311035156,-0.4461781311035156
0.0,0.0,0.24666667,0.0037666647674397106,0.45827374267578125,-0.4432070836060224
0.0,0.0,0.26666668,0.0036666629304649844,0.33708206176757816,-0.3224154100457182
0.0,0.0,0.0,0.0,0.3123623352050781,-0.3123623352050781
0.0,0.0,0.0,0.0,0.3123623352050781,-0.3123623352050781
0.0,0.0,0.0,0.0,0.3123623352050781,-0.3123623352050781
0.0,0.0,0.0,0.0,0.3123623352050781,-0.3123623352050781
0.0,0.0,0.0,0.0,0.4396402587890625,-0.4396402587890625
0.0,0.0,0.22083333,0.0038958323693093484,0.5384415893554687,-0.5228582598782313
0.0,0.0,0.13166666,0.004341664527623547,0.34346044921875,-0.3260937911082558
0.0,0.0,0.0,0.0,0.3123623352050781,-0.3123623352050781
0.0,0.0,0.0,0.0,0.3123623352050781,-0.3123623352050781
0.0,0.0,0.0,0.0,0.3760667419433594,-0.3760667419433594
0.0,0.0,0.24666667,0.0037666653952169622,0.4892479248046875,-0.47418126322381965
0.0,0.0,0.25666666,0.0037166629817928292,0.4076593933105469,-0.3927927413833756
0.0,0.0,0.16166666,0.004191664596663047,0.40354345703125,-0.3867767986445978
0.0,0.0,0.0,0.0,0.3123623352050781,-0.3123623352050781
0.0,0.0,0.0,0.0,0.3414140625,-0.3414140625
0.0,0.0,0.28666666,0.003566663125832221,0.5003591613769531,-0.48609250887362426
0.0,0.0,0.22,0.0038999980559614364,0.35469616699218753,-0.3390961747683418
0.0,0.0,0.0,0.0,0.34513336181640625,-0.34513336181640625
0.0,0.0,0.26666668,0.0036666629304649844,0.353614013671875,-0.33894736195001507
0.0,0.0,0.11333334,0.004433328881626354,0.35848382568359377,-0.34075051015708835
0.0,0.0,0.0,0.0,0.3123623352050781,-0.3123623352050781
0.0,0.0,0.0,0.0,0.3954435729980469,-0.3954435729980469
0.0,0.0,0.37444445,0.003127776682865917,0.48168951416015626,-0.4691784074286926
0.0,0.0,0.0,0.0,0.34627593994140626,-0.34627593994140626
0.0,0.0,0.0,0.0,0.34627593994140626,-0.34627593994140626
0.0,0.0,0.0,0.0,0.34627593994140626,-0.34627593994140626
0.0,0.0,0.0,0.0,0.3718172607421875,-0.3718172607421875
0.0,0.0,0.0,0.0,0.39394598388671875,-0.39394598388671875
0.0,0.0,0.66,0.0016999981688716127,0.36835162353515627,-0.3615516308596698
0.0,0.0,0.0,0.0,0.4313819274902344,-0.4313819274902344
0.0,0.0,0.13666667,0.004316662331129532,0.49006192016601563,-0.47279527084149753
0.0,0.0,0.31777778,0.0034111099495703293,0.47689556884765627,-0.46325112904937493
0.0,0.0,0.12,0.0043999956134154325,0.4478966064453125,-0.43029662399165075
0.0,0.0,0.123333335,0.004383328942057106,0.432770263671875,-0.41523694790364657
0.0,0.0,0.0,0.0,0.39714639282226566,-0.39714639282226566
0.0,0.0,0.0,0.0,0.39714639282226566,-0.39714639282226566
0.0,0.0,0.0,0.0,0.39714639282226566,-0.39714639282226566
0.0,0.0,0.0,0.0,0.39714639282226566,-0.39714639282226566
0.0,0.0,0.0,0.0,0.4142041931152344,-0.4142041931152344
0.0,0.0,0.0,0.0,0.4278504638671875,-0.4278504638671875
0.0,0.0,0.50666666,0.0024666642317915793,0.4159100036621094,-0.4060433467349431
0.0,0.0,0.0,0.0,0.39714639282226566,-0.39714639282226566
0.0,0.0,0.0,0.0,0.4938676452636719,-0.4938676452636719
0.0,0.0,0.35583332,0.00322083258574301,0.5259464111328125,-0.5130630807898404
0.0,0.0,0.32,0.003399998335763619,0.3562348937988281,-0.34263490045577366
0.0,0.0,0.0,0.0,0.3123623352050781,-0.3123623352050781
0.0,0.0,0.0,0.0,0.3123623352050781,-0.3123623352050781
0.0,0.0,0.0,0.0,0.3123623352050781,-0.3123623352050781
