demand,done,dropped,delay,delay_budget,service_time,avg_tx_power,avg_chan_gain,avg_signal,avg_interference,avg_sinr
1500000.0,1500000.0,0.0,0.028000000000000018,0.3,0.02000000000000001,1.6171355398099356,5.819047844624366e-13,4.29239614060829e-11,0.0,215.12941473438454
1500000.0,1500000.0,0.0,0.11400000000000009,0.15,0.012000000000000004,3.8565228051246354,1.5970674899472158e-11,3.2013574217885993e-09,2.284242056699164e-13,7281.241381028853
1500000.0,1500000.0,0.0,0.046000000000000034,0.15,0.027000000000000017,2.944147154994518,1.5304725348887853e-13,3.210367556124044e-11,1.3416678968156594e-13,69.44895231670084
1500000.0,1500000.0,0.0,0.1500000000000001,0.15,0.03000000000000002,3.8877071723792205,1.0768148244051294e-13,2.646732291775873e-11,1.8437070775057258e-13,64.85102587921253
1500000.0,1500000.0,0.0,0.1490000000000001,0.15,0.05400000000000004,3.0031025371745397,1.1768948028802421e-14,1.4342284550222824e-12,1.898641004737485e-15,7.09234887729733
1500000.0,1500000.0,0.0,0.05000000000000004,0.15,0.028000000000000018,3.061148214558527,1.0550231048964703e-13,1.1697994830493798e-11,0.0,58.6288566808131
1500000.0,1500000.0,0.0,0.05600000000000004,0.15,0.03200000000000002,0.7749596316547421,2.7702805930219813e-13,5.367139069871488e-12,6.412903798406487e-15,26.013609994887805
1500000.0,1500000.0,0.0,0.09100000000000007,0.15,0.03900000000000003,1.0471636344906798,1.070520664835841e-13,2.8332992716660106e-12,1.1463674912863206e-14,13.49953913036154
1500000.0,1316657.8220068302,183342.1779931697,0.1500000000000001,0.15,0.04000000000000003,1.5444489408976783,8.250760387508178e-14,1.8500090229923183e-12,1.130080250223515e-14,8.786463021543677
1500000.0,1500000.0,0.0,0.03800000000000003,0.3,0.03400000000000002,0.955551059102322,8.996097002765398e-13,1.4643590157093546e-11,6.151569358194747e-14,58.92272961574767
1500000.0,1500000.0,0.0,0.1230000000000001,0.15,0.05400000000000004,1.3614561760865327,3.028652144173746e-13,1.7609680571132263e-11,1.5153495664914792e-12,84.59950619950756
1500000.0,1500000.0,0.0,0.047000000000000035,0.15,0.02900000000000002,2.6890683336168317,9.917771662639795e-14,8.238896235317465e-12,3.010229801590657e-15,40.67858292031559
1500000.0,1500000.0,0.0,0.21200000000000016,0.3,0.060000000000000046,0.4384304592816829,1.8863595537809997e-13,1.0152755109221553e-12,0.0,5.0884312468858965
1500000.0,1500000.0,0.0,0.07000000000000005,0.15,0.06400000000000004,0.4576058032028216,1.4728824620373227e-13,8.24386369774639e-13,0.0,4.131719241073801
1500000.0,1500000.0,0.0,0.19800000000000015,0.3,0.07400000000000005,0.5361832935522861,1.1180648802215708e-13,7.787273520090691e-13,0.0,3.902882073033158
1500000.0,1500000.0,0.0,0.11600000000000009,0.3,0.07800000000000006,0.625594704351021,1.0372253011610152e-13,8.826083561442421e-13,0.0,4.423520403922463
1500000.0,1500000.0,0.0,0.060000000000000046,0.3,0.013000000000000005,0.7591144514235075,9.696328480005894e-11,1.0304872304890528e-09,0.0,5164.670443370369
1500000.0,1500000.0,0.0,0.07200000000000005,0.3,0.048000000000000036,0.9966371181971035,9.375247515635098e-14,1.3581220733747844e-12,0.0,6.806734448828425
1500000.0,1500000.0,0.0,0.04500000000000003,0.15,0.04100000000000003,1.3254870969925907,1.0507765189462676e-13,2.033969126276197e-12,0.0,10.193993596816457
1500000.0,834374.4064168015,665625.5935831985,0.3000000000000002,0.3,0.025000000000000015,1.6,7.572439654922481e-14,1.8173855171813956e-12,0.0,9.108504197904118
1500000.0,1500000.0,0.0,0.16900000000000012,0.3,0.022000000000000013,0.39651460514903336,3.790277962238435e-12,2.5549309683234946e-11,0.0,128.04987841226983
1500000.0,1500000.0,0.0,0.12000000000000009,0.15,0.03800000000000003,0.8531729609191971,1.8203860567075714e-13,2.6823797453957725e-12,0.0,13.443744841327321
1500000.0,1500000.0,0.0,0.2470000000000002,0.3,0.04000000000000003,0.7234784340629425,2.1533931172760925e-13,2.7102331709518577e-12,0.0,13.583342654342298
1500000.0,1500000.0,0.0,0.03000000000000002,0.3,0.026000000000000016,1.3200470761456582,3.647514207976688e-13,8.850849624833833e-12,0.0,44.35932838721442
1500000.0,1500000.0,0.0,0.2850000000000002,0.3,0.03000000000000002,1.7333333333333334,2.84262345766052e-13,8.148853911960157e-12,0.0,40.84101549368081
1500000.0,1500000.0,0.0,0.08800000000000006,0.15,0.024000000000000014,0.8273895782034151,1.338047112160935e-12,1.549920730045987e-11,0.0,77.68004830333092
1500000.0,1500000.0,0.0,0.2450000000000002,0.3,0.04500000000000003,0.9265569485989544,2.223184333975906e-13,2.6650423981978835e-12,0.0,13.356852270521864
1500000.0,1500000.0,0.0,0.23600000000000018,0.3,0.013000000000000005,1.7194965245986764,1.963277466070704e-11,6.272855550123719e-10,0.0,3143.875120109983
1500000.0,1500000.0,0.0,0.058000000000000045,0.15,0.012000000000000004,0.9180194643554372,9.164849355056537e-11,1.1778914134158188e-09,0.0,5903.4413900319105
1500000.0,1500000.0,0.0,0.10600000000000008,0.3,0.014000000000000005,0.512047270886173,4.6405641871385896e-11,4.039519986573925e-10,3.9808163889161665e-14,1687.8142316561393
1500000.0,1500000.0,0.0,0.21900000000000017,0.3,0.024000000000000014,0.853689730605609,1.3410105951926225e-12,2.023963479830537e-11,5.1394497167420765e-14,80.70560731497231
1500000.0,1500000.0,0.0,0.18400000000000014,0.3,0.03000000000000002,1.4273268452148542,3.5110689624648145e-13,8.373633511890437e-12,4.907143264599874e-15,41.00027756142515
