time,pc,actual_rate,required_rate,arrival_rate,idle_ues,queued_ues,active_ues,interference,sum_tx_power,avg_antennas,sm0_cnt,sm1_cnt,sm2_cnt,sm3_cnt,reward,pc_kw,qos_reward,drop_ratio
"Mon, 00:00",0.0,0.0,0.0,0.0,0,0,0,0.0,44.8,64.0,7,0,0,0,0.0,0.0,0.0,0.0
"Mon, 00:01",181.17015076373673,0.0,0.0,0.0,0,0,0,0.0,0.0,60.0,0,0,0,7,-0.18117015075683593,0.18117015075683593,0.0,0.0
"Mon, 00:02",181.17015076373673,0.0,0.0,0.0,0,0,0,0.0,0.0,56.0,0,0,0,7,-0.18117015075683593,0.18117015075683593,0.0,0.0
"Mon, 00:03",181.17015076373673,0.0,5.2631578947368425,0.0,1,0,0,0.0,0.0,52.0,0,0,0,7,-0.18117015075683593,0.18117015075683593,0.0,0.0
"Mon, 00:04",181.17015076373673,0.0,5.660377358490567,0.0,1,0,0,0.0,0.0,48.0,0,0,0,7,-0.18117015075683593,0.18117015075683593,0.0,0.0
"Mon, 00:05",181.17015076373673,0.0,6.122448979591838,0.0,1,0,0,0.0,0.0,44.0,0,0,0,7,-0.18117015075683593,0.18117015075683593,0.0,0.0
"Mon, 00:06",181.17015076373673,0.0,6.666666666666669,0.0,1,0,0,0.0,0.0,40.0,0,0,7,0,-0.18117015075683593,0.18117015075683593,0.0,0.0
"Mon, 00:07",256.137109700456,0.0,12.489486963835159,0.0,2,0,0,0.0,0.0,37.714285714285715,0,0,7,0,-0.25613711547851564,0.25613711547851564,0.0,0.0
"Mon, 00:08",256.137109700456,0.0,39.79106944759403,0.0,6,0,0,0.0,0.0,36.0,0,0,7,0,-0.25613711547851564,0.25613711547851564,0.0,0.0
"Mon, 00:09",286.08201234380743,55.59178129086153,40.90881822989804,0.0,3,0,3,2.9624469033944746e-12,14.8,35.42857142857143,4,1,2,0,-0.2860820007324219,0.2860820007324219,0.0,0.0
"Mon, 00:10",311.7886659620712,69.35894300632997,34.978992950211264,0.0,3,0,2,7.168136802969454e-15,7.6,34.285714285714285,2,1,4,0,-0.306955337112534,0.3117886657714844,0.004833328658950395,0.0
"Mon, 00:11",330.0594649329838,71.62286950874648,34.63565922693625,0.0,3,0,2,0.0,3.6,31.428571428571427,1,0,5,1,-0.33005947875976566,0.33005947875976566,0.0,0.0
"Mon, 00:12",279.7160461717027,0.0,39.527154297658285,0.0,3,0,0,0.0,0.0,28.571428571428573,0,1,3,3,-0.2724160376928334,0.2797160339355469,0.007299996242713518,0.0
"Mon, 00:13",218.65363023209642,0.0,58.265661753523794,14.999999999999993,4,0,0,0.0,6.4,26.857142857142858,2,0,1,4,-0.21865362548828127,0.21865362548828127,0.0,0.0
"Mon, 00:14",374.5955330970901,172.96499416302674,30.001912807403528,14.999999999999993,0,0,4,1.1473579968430766e-13,9.600000000000001,25.714285714285715,3,0,0,4,-0.3745955200195313,0.3745955200195313,0.0,0.0
"Mon, 00:15",352.68949182611607,113.2542747996247,7.093946189477613,14.999999999999993,0,0,3,7.991924290552571e-14,8.0,27.428571428571427,2,0,1,4,-0.35162281786773697,0.3526894836425781,0.0010666657748411832,0.0
"Mon, 00:16",304.0017893098851,0.0,0.0,14.999999999999993,0,0,0,0.0,4.800000000000001,28.0,1,1,2,3,-0.29844624686651877,0.3040018005371094,0.005555553670590641,0.0
"Mon, 00:17",199.91189049791652,0.0,0.0,14.999999999999993,0,0,0,0.0,0.0,25.714285714285715,0,0,4,3,-0.19991189575195312,0.19991189575195312,0.0,0.0
"Mon, 00:18",181.17015076373673,0.0,0.0,14.999999999999993,0,0,0,0.0,0.0,23.428571428571427,0,0,0,7,-0.18117015075683593,0.18117015075683593,0.0,0.0
"Mon, 00:19",181.17015076373673,0.0,0.0,14.999999999999993,0,0,0,0.0,0.0,21.714285714285715,0,0,0,7,-0.18117015075683593,0.18117015075683593,0.0,0.0
"Mon, 00:20",181.17015076373673,0.0,0.0,14.999999999999993,0,0,0,0.0,0.0,20.0,0,0,0,7,-0.18117015075683593,0.18117015075683593,0.0,0.0
"Mon, 00:21",181.17015076373673,0.0,0.0,14.999999999999993,0,0,0,0.0,0.0,18.285714285714285,0,0,0,7,-0.18117015075683593,0.18117015075683593,0.0,0.0
"Mon, 00:22",181.17015076373673,0.0,0.0,14.999999999999993,0,0,0,0.0,0.0,17.142857142857142,0,0,0,7,-0.18117015075683593,0.18117015075683593,0.0,0.0
"Mon, 00:23",181.17015076373673,0.0,0.0,14.999999999999993,0,0,0,0.0,0.0,16.571428571428573,0,0,0,7,-0.18117015075683593,0.18117015075683593,0.0,0.0
"Mon, 00:24",181.17015076373673,0.0,5.136986301369864,14.999999999999993,1,0,0,0.0,0.0,16.0,0,0,0,7,-0.18117015075683593,0.18117015075683593,0.0,0.0
