id,sleep_switches,steps,time,sleep_time,energy_consumption,ant_switches,cell_traffic,cell_dropped_traffic,num_requests,disconnects,avg_pc,avg_tx_power,avg_num_ants,avg_sum_rate,avg_req_sum_rate,avg_serving_ues,avg_queued_ues,avg_covered_ues,avg_sleep_ratios,num_rejects,avg_reject_rate,avg_cell_drop_ratio,avg_cell_data_rate,avg_sleep_switch_fps,avg_ant_switch_fps
0,[4514. 4886.  978.  391.],10081.0,201.60000000059856,[47.163 66.156 34.135 54.146],13511.009290531076,5920.0,22278000000.0,81996428.02328677,6639.0,2942.0,67.01224724992258,1.5450054558079196,56.20236087689713,23.453390071636687,1.2789843658906475,0.34133518500148796,0.3254637436762226,3.822339053665311,[0.234 0.328 0.169 0.269],0.0,0.0,0.0036806009526567365,110505952.38062428,[22.391 24.236  4.851  1.939],29.36507936499218
1,[2848. 3217. 1245.  708.],10081.0,201.60000000059856,[34.1   26.827 46.058 94.615],11281.140728085877,12336.0,9108000000.0,32365426.898470644,6563.0,2193.0,55.95248848370952,0.701954171213172,34.95565916079754,16.03369504619435,1.085340412406408,0.24977680785636347,0.5025295109612141,1.5814899315544093,[0.169 0.133 0.228 0.469],0.0,0.0,0.003553516348097348,45178571.42843729,[14.127 15.957  6.176  3.512],61.19047619029451
2,[2318. 2733. 1212.  745.],10081.0,201.60000000059856,[ 26.63   28.008  45.777 101.185],10823.419430795564,11440.0,8460000000.0,27328943.972612873,4218.0,1493.0,53.68227076081387,0.5043547267136159,32.19839301656582,11.319805462288958,0.7010538270224606,0.17448665806963595,0.3647455609562543,1.4440035710742982,[0.132 0.139 0.227 0.502],0.0,0.0,0.0032303716279684248,41964285.71416112,[11.498 13.557  6.012  3.695],56.74603174586326
3,[3093. 3468. 1325.  583.],10081.0,201.60000000059856,[34.827 39.242 50.199 77.332],11658.209735387352,12316.0,8925000000.0,26945211.633395147,5284.0,2132.0,57.822684929007806,0.7033032437258222,34.22081142743775,16.039772167119107,0.956933771476685,0.24471778593393512,0.3724828886023212,1.4781271699236187,[0.173 0.195 0.249 0.384],0.0,0.0,0.0030190713314728456,44270833.33320189,[15.342 17.202  6.572  2.892],61.09126984108846
4,[3051. 3472. 1154.  649.],10081.0,201.60000000059856,[35.364 36.692 43.459 86.085],11619.670375721027,12360.0,9949500000.0,29926538.40435729,6037.0,2215.0,57.63153643349026,0.7783354825910148,37.8125185993453,17.18091470699673,1.1354613618841862,0.2604900307509176,0.44350758853288363,1.6102569189564528,[0.175 0.182 0.216 0.427],0.0,0.0,0.00300784344985751,49352678.571282044,[15.134 17.222  5.724  3.219],61.30952380934178
5,[2478. 2911. 1254.  683.],10081.0,201.60000000059856,[28.358 32.616 50.614 90.012],11098.247390945582,12024.0,8184000000.0,26881744.616536435,4152.0,1528.0,55.04536946208282,0.5295903184207889,31.29768872135701,11.742771869725184,0.727045817113765,0.18093443110802498,0.330423569090368,1.3516516218629104,[0.141 0.162 0.251 0.446],0.0,0.0,0.003284670652069457,40595238.09511757,[12.292 14.439  6.22   3.388],59.642857142680064
6,[2986. 3326. 1366.  625.],10081.0,201.60000000059856,[35.228 31.379 52.958 82.035],11557.84588108576,11772.0,8532000000.0,37231761.3150117,5107.0,2155.0,57.324897733781455,0.6542604900307536,31.388949508977284,15.551086478330037,1.0135071132750286,0.24580894752504712,0.37625235591707173,1.4134510465231624,[0.175 0.156 0.263 0.407],0.0,0.0,0.004363778869551301,42321428.57130292,[14.812 16.498  6.776  3.1  ],58.39285714268377
