time,pc,actual_rate,required_rate,arrival_rate,idle_ues,queued_ues,active_ues,interference,sum_tx_power,avg_antennas,sm0_cnt,sm1_cnt,sm2_cnt,sm3_cnt,reward,pc_kw,qos_reward,drop_ratio
"Mon, 00:00",0.0,0.0,0.0,0.0,0,0,0,0.0,44.8,64.0,7,0,0,0,0.0,0.0,0.0,0.0
"Mon, 00:01",312.36232890299476,0.0,0.0,0.0,0,0,0,0.0,0.0,60.0,0,0,7,0,-0.3123623352050781,0.3123623352050781,0.0,0.0
"Mon, 00:02",312.36232890299476,0.0,0.0,0.0,0,0,0,0.0,0.0,56.0,0,0,7,0,-0.3123623352050781,0.3123623352050781,0.0,0.0
"Mon, 00:03",312.36232890299476,0.0,5.2631578947368425,0.0,1,0,0,0.0,0.0,52.0,0,0,7,0,-0.3123623352050781,0.3123623352050781,0.0,0.0
"Mon, 00:04",312.36232890299476,0.0,10.693934405470433,0.0,2,0,0,0.0,0.0,48.0,0,0,7,0,-0.3123623352050781,0.3123623352050781,0.0,0.0
"Mon, 00:05",312.36232890299476,0.0,11.51813243282925,0.0,2,0,0,0.0,0.0,46.285714285714285,0,0,7,0,-0.3123623352050781,0.3123623352050781,0.0,0.0
"Mon, 00:06",312.36232890299476,0.0,17.49734256306552,0.0,3,0,0,0.0,0.0,44.57142857142857,0,0,7,0,-0.3123623352050781,0.3123623352050781,0.0,0.0
"Mon, 00:07",347.4343145488812,169.07628244338906,17.00476859710847,0.0,1,0,3,0.0,6.0,46.285714285714285,1,1,5,0,-0.34743432617187503,0.34743432617187503,0.0,0.0
"Mon, 00:08",381.36541911731604,255.5886137632505,26.82999434544055,0.0,1,0,6,0.0,6.4,46.857142857142854,1,0,6,0,-0.356698775162553,0.38136541748046876,0.02466664231791579,0.0
"Mon, 00:09",414.27208840656084,179.63724373550795,11.92031016184556,0.0,0,0,4,5.225276266669681e-14,12.4,46.857142857142854,2,3,2,0,-0.3809832168915807,0.4142720947265625,0.0332888778349818,0.0
"Mon, 00:10",418.15555221192767,42.083048175341624,1.8500616179311997,0.0,0,0,1,0.0,6.4,46.857142857142854,1,1,5,0,-0.3870444474211863,0.41815554809570316,0.031111100674516834,0.0
"Mon, 00:11",360.2353508931949,40.31364984102449,0.45168558269258857,0.0,0,0,1,0.0,6.0,46.285714285714285,1,0,6,0,-0.36023535156250003,0.36023535156250003,0.0,0.0
"Mon, 00:12",352.7708278769981,0.0,0.0,0.0,0,0,0,0.0,5.6000000000000005,45.714285714285715,1,0,6,0,-0.3235708426174051,0.3527708129882813,0.02919997037087619,0.0
"Mon, 00:13",312.36232890299476,0.0,5.084745762711865,14.999999999999993,1,0,0,0.0,0.0,41.714285714285715,0,0,7,0,-0.3123623352050781,0.3123623352050781,0.0,0.0
"Mon, 00:14",312.36232890299476,0.0,10.662878787878789,29.999999999999986,2,0,0,0.0,0.0,37.714285714285715,0,0,7,0,-0.3123623352050781,0.3123623352050781,0.0,0.0
"Mon, 00:15",312.36232890299476,0.0,16.724123111304852,44.99999999999998,3,0,0,0.0,0.0,33.714285714285715,0,0,7,0,-0.3123623352050781,0.3123623352050781,0.0,0.0
"Mon, 00:16",312.36232890299476,0.0,18.07046356453936,44.99999999999998,3,0,0,0.0,0.0,30.857142857142858,0,0,7,0,-0.3123623352050781,0.3123623352050781,0.0,0.0
"Mon, 00:17",341.29683471923863,149.91770064539227,13.301840894856216,44.99999999999998,1,0,2,0.0,3.2,28.0,1,0,6,0,-0.34129684448242187,0.34129684448242187,0.0,0.0
"Mon, 00:18",356.90345118474,76.74311431318023,16.8522653206998,44.99999999999998,1,0,1,0.0,3.6,28.571428571428573,1,0,6,0,-0.326903457382805,0.3569034423828125,0.029999985000007497,0.0
"Mon, 00:19",366.5256061102941,0.0,30.1642206178246,44.99999999999998,3,0,0,0.0,0.0,29.142857142857142,0,1,6,0,-0.3323923048175417,0.36652560424804687,0.0341332994305052,0.0
"Mon, 00:20",374.34481016589604,341.83486718627717,17.424764484449422,44.99999999999998,0,0,4,1.1400615063064473e-13,8.4,30.285714285714285,2,0,5,0,-0.3743448181152344,0.3743448181152344,0.0,0.0
"Mon, 00:21",427.4992878546595,48.20309258864228,2.8938121544786797,44.99999999999998,0,0,1,0.0,4.800000000000001,31.428571428571427,1,1,5,0,-0.3989326383958611,0.42749929809570314,0.028566659699842033,0.0
